Date,Series,EquityEUR,EquityIndexed,Drawdown
2022-07-06,Benchmark (VWCE.DE),115.11,115.1091,-0.117876
2022-07-07,Benchmark (VWCE.DE),117.53,117.526,-0.099354
2022-07-08,Benchmark (VWCE.DE),118,117.997,-0.095745
2022-07-11,Benchmark (VWCE.DE),117.32,117.3153,-0.100969
2022-07-12,Benchmark (VWCE.DE),117.45,117.4517,-0.099924
2022-07-13,Benchmark (VWCE.DE),115.8,115.8032,-0.112557
2022-07-14,Benchmark (VWCE.DE),114.76,114.762,-0.120536
2022-07-15,Benchmark (VWCE.DE),116.67,116.6708,-0.105908
2022-07-18,Benchmark (VWCE.DE),117.3,117.3029,-0.101064
2022-07-19,Benchmark (VWCE.DE),117.28,117.2781,-0.101254
2022-07-20,Benchmark (VWCE.DE),118.8,118.8027,-0.089571
2022-07-21,Benchmark (VWCE.DE),119.06,119.063,-0.087576
2022-07-22,Benchmark (VWCE.DE),118.9,118.9018,-0.088811
2022-07-25,Benchmark (VWCE.DE),118.95,118.9514,-0.088431
2022-07-26,Benchmark (VWCE.DE),118.82,118.8151,-0.089476
2022-07-27,Benchmark (VWCE.DE),119.96,119.9554,-0.080737
2022-07-28,Benchmark (VWCE.DE),121.43,121.4303,-0.069434
2022-07-29,Benchmark (VWCE.DE),122.32,122.3228,-0.062595
2022-08-01,Benchmark (VWCE.DE),122.43,122.4343,-0.06174
2022-08-02,Benchmark (VWCE.DE),122.56,122.5583,-0.06079
2022-08-03,Benchmark (VWCE.DE),123.72,123.7234,-0.051862
2022-08-04,Benchmark (VWCE.DE),123.23,123.2276,-0.055661
2022-08-05,Benchmark (VWCE.DE),123.15,123.1532,-0.056231
2022-08-08,Benchmark (VWCE.DE),123.97,123.9712,-0.049962
2022-08-09,Benchmark (VWCE.DE),122.69,122.6946,-0.059745
2022-08-10,Benchmark (VWCE.DE),123.64,123.6366,-0.052527
2022-08-11,Benchmark (VWCE.DE),124.52,124.5166,-0.045783
2022-08-12,Benchmark (VWCE.DE),125.56,125.5578,-0.037804
2022-08-15,Benchmark (VWCE.DE),126.87,126.8716,-0.027736
2022-08-16,Benchmark (VWCE.DE),127.54,127.5409,-0.022606
2022-08-17,Benchmark (VWCE.DE),126.45,126.4502,-0.030965
2022-08-18,Benchmark (VWCE.DE),127.42,127.417,-0.023556
2022-08-19,Benchmark (VWCE.DE),126.57,126.5741,-0.030015
2022-08-22,Benchmark (VWCE.DE),126.03,126.0288,-0.034195
2022-08-23,Benchmark (VWCE.DE),125.21,125.2107,-0.040464
2022-08-24,Benchmark (VWCE.DE),125.68,125.6817,-0.036854
2022-08-25,Benchmark (VWCE.DE),126.33,126.3262,-0.031915
2022-08-26,Benchmark (VWCE.DE),124.59,124.591,-0.045213
2022-08-29,Benchmark (VWCE.DE),122.63,122.6326,-0.06022
2022-08-30,Benchmark (VWCE.DE),121.18,121.1824,-0.071334
2022-08-31,Benchmark (VWCE.DE),120.51,120.5131,-0.076463
2022-09-01,Benchmark (VWCE.DE),119.7,119.6951,-0.082732
2022-09-02,Benchmark (VWCE.DE),121.19,121.1948,-0.071239
2022-09-06,Benchmark (VWCE.DE),120.12,120.1165,-0.079502
2022-09-07,Benchmark (VWCE.DE),119.7,119.6951,-0.082732
2022-09-08,Benchmark (VWCE.DE),121.24,121.2444,-0.070859
2022-09-09,Benchmark (VWCE.DE),122.15,122.1492,-0.063925
2022-09-12,Benchmark (VWCE.DE),122.88,122.8805,-0.058321
2022-09-13,Benchmark (VWCE.DE),120.85,120.8478,-0.073898
2022-09-14,Benchmark (VWCE.DE),120.03,120.0297,-0.080167
2022-09-15,Benchmark (VWCE.DE),119.25,119.2489,-0.086151
2022-09-16,Benchmark (VWCE.DE),117.12,117.117,-0.102489
2022-09-19,Benchmark (VWCE.DE),117.34,117.3401,-0.100779
2022-09-20,Benchmark (VWCE.DE),117.32,117.3153,-0.100969
2022-09-21,Benchmark (VWCE.DE),118.65,118.6539,-0.09071
2022-09-22,Benchmark (VWCE.DE),116.25,116.2494,-0.109138
2022-09-23,Benchmark (VWCE.DE),114.99,114.9851,-0.118826
2022-09-26,Benchmark (VWCE.DE),115.37,115.3694,-0.115881
2022-09-27,Benchmark (VWCE.DE),115.1,115.0967,-0.117971
2022-09-28,Benchmark (VWCE.DE),115.43,115.4313,-0.115407
2022-09-29,Benchmark (VWCE.DE),112.56,112.5558,-0.137443
2022-09-30,Benchmark (VWCE.DE),113.2,113.2003,-0.132504
2022-10-03,Benchmark (VWCE.DE),113.15,113.1507,-0.132884
2022-10-04,Benchmark (VWCE.DE),115.59,115.5925,-0.114172
2022-10-05,Benchmark (VWCE.DE),115.36,115.357,-0.115976
2022-10-06,Benchmark (VWCE.DE),116.16,116.1626,-0.109802
2022-10-07,Benchmark (VWCE.DE),114.07,114.0679,-0.125855
2022-10-10,Benchmark (VWCE.DE),113.37,113.3738,-0.131174
2022-10-11,Benchmark (VWCE.DE),112.62,112.6177,-0.136968
2022-10-12,Benchmark (VWCE.DE),112.17,112.1715,-0.140388
2022-10-13,Benchmark (VWCE.DE),112.37,112.3699,-0.138868
2022-10-14,Benchmark (VWCE.DE),112.41,112.407,-0.138583
2022-10-17,Benchmark (VWCE.DE),113.65,113.6465,-0.129084
2022-10-18,Benchmark (VWCE.DE),113.68,113.6837,-0.128799
2022-10-19,Benchmark (VWCE.DE),113.91,113.9068,-0.12709
2022-10-20,Benchmark (VWCE.DE),114.35,114.353,-0.12367
2022-10-21,Benchmark (VWCE.DE),113.88,113.882,-0.12728
2022-10-24,Benchmark (VWCE.DE),114.48,114.4769,-0.12272
2022-10-25,Benchmark (VWCE.DE),115.57,115.5677,-0.114362
2022-10-26,Benchmark (VWCE.DE),115.82,115.8156,-0.112462
2022-10-27,Benchmark (VWCE.DE),115.59,115.5925,-0.114172
2022-10-28,Benchmark (VWCE.DE),116.2,116.1998,-0.109517
2022-10-31,Benchmark (VWCE.DE),117.18,117.179,-0.102014
2022-11-01,Benchmark (VWCE.DE),117.48,117.4764,-0.099734
2022-11-02,Benchmark (VWCE.DE),116.84,116.8443,-0.104578
2022-11-03,Benchmark (VWCE.DE),115.87,115.8651,-0.112082
2022-11-04,Benchmark (VWCE.DE),115.12,115.1215,-0.117781
2022-11-07,Benchmark (VWCE.DE),115.67,115.6668,-0.113602
2022-11-08,Benchmark (VWCE.DE),116.73,116.7328,-0.105433
2022-11-09,Benchmark (VWCE.DE),115.39,115.3941,-0.115691
2022-11-10,Benchmark (VWCE.DE),118.05,118.0466,-0.095365
2022-11-11,Benchmark (VWCE.DE),117.72,117.7243,-0.097834
2022-11-14,Benchmark (VWCE.DE),118.13,118.1334,-0.0947
2022-11-15,Benchmark (VWCE.DE),118.99,118.9886,-0.088146
2022-11-16,Benchmark (VWCE.DE),117.25,117.2533,-0.101444
2022-11-17,Benchmark (VWCE.DE),116.77,116.77,-0.105148
2022-11-18,Benchmark (VWCE.DE),117.54,117.5384,-0.099259
2022-11-21,Benchmark (VWCE.DE),117.82,117.8235,-0.097074
2022-11-22,Benchmark (VWCE.DE),118.51,118.5052,-0.09185
2022-11-23,Benchmark (VWCE.DE),118.91,118.9142,-0.088716
2022-11-25,Benchmark (VWCE.DE),118.94,118.939,-0.088526
2022-11-28,Benchmark (VWCE.DE),118.22,118.2201,-0.094035
2022-11-29,Benchmark (VWCE.DE),117.84,117.8359,-0.096979
2022-11-30,Benchmark (VWCE.DE),118.83,118.8275,-0.089381
2022-12-01,Benchmark (VWCE.DE),119.7,119.6951,-0.082732
2022-12-02,Benchmark (VWCE.DE),119.21,119.2117,-0.086436
2022-12-05,Benchmark (VWCE.DE),118.21,118.2077,-0.09413
2022-12-06,Benchmark (VWCE.DE),116.83,116.8319,-0.104673
2022-12-07,Benchmark (VWCE.DE),116.14,116.1378,-0.109992
2022-12-08,Benchmark (VWCE.DE),116.39,116.3857,-0.108093
2022-12-09,Benchmark (VWCE.DE),117.01,117.0055,-0.103343
2022-12-12,Benchmark (VWCE.DE),116.32,116.3237,-0.108568
2022-12-13,Benchmark (VWCE.DE),117.87,117.8731,-0.096695
2022-12-14,Benchmark (VWCE.DE),117.61,117.6128,-0.098689
2022-12-15,Benchmark (VWCE.DE),113.78,113.7828,-0.128039
2022-12-16,Benchmark (VWCE.DE),113.1,113.1011,-0.133264
2022-12-19,Benchmark (VWCE.DE),112.67,112.6673,-0.136588
2022-12-20,Benchmark (VWCE.DE),112.3,112.2955,-0.139438
2022-12-21,Benchmark (VWCE.DE),114.15,114.1547,-0.12519
2022-12-22,Benchmark (VWCE.DE),112.59,112.593,-0.137158
2022-12-23,Benchmark (VWCE.DE),112.8,112.8037,-0.135543
2022-12-27,Benchmark (VWCE.DE),112.89,112.8904,-0.134878
2022-12-28,Benchmark (VWCE.DE),112.25,112.2459,-0.139818
2022-12-29,Benchmark (VWCE.DE),113.13,113.1259,-0.133074
2022-12-30,Benchmark (VWCE.DE),112.31,112.3079,-0.139343
2023-01-03,Benchmark (VWCE.DE),113.6,113.5969,-0.129464
2023-01-04,Benchmark (VWCE.DE),114.69,114.6877,-0.121106
2023-01-05,Benchmark (VWCE.DE),114.23,114.2291,-0.12462
2023-01-06,Benchmark (VWCE.DE),115.22,115.2206,-0.117021
2023-01-09,Benchmark (VWCE.DE),115.99,115.9891,-0.111132
2023-01-10,Benchmark (VWCE.DE),114.79,114.7868,-0.120346
2023-01-11,Benchmark (VWCE.DE),115.75,115.7536,-0.112937
2023-01-12,Benchmark (VWCE.DE),116.09,116.0883,-0.110372
2023-01-13,Benchmark (VWCE.DE),116.51,116.5097,-0.107143
2023-01-17,Benchmark (VWCE.DE),117.29,117.2905,-0.101159
2023-01-18,Benchmark (VWCE.DE),116.6,116.5964,-0.106478
2023-01-19,Benchmark (VWCE.DE),115.18,115.1834,-0.117306
2023-01-20,Benchmark (VWCE.DE),116.03,116.0263,-0.110847
2023-01-23,Benchmark (VWCE.DE),117.66,117.6624,-0.098309
2023-01-24,Benchmark (VWCE.DE),117.39,117.3897,-0.100399
2023-01-25,Benchmark (VWCE.DE),116.55,116.5468,-0.106858
2023-01-26,Benchmark (VWCE.DE),117.96,117.9598,-0.09603
2023-01-27,Benchmark (VWCE.DE),118.8,118.8027,-0.089571
2023-01-30,Benchmark (VWCE.DE),118.15,118.1458,-0.094605
2023-01-31,Benchmark (VWCE.DE),117.92,117.9227,-0.096315
2023-02-01,Benchmark (VWCE.DE),117.86,117.8607,-0.09679
2023-02-02,Benchmark (VWCE.DE),120.39,120.3892,-0.077413
2023-02-03,Benchmark (VWCE.DE),120.85,120.8478,-0.073898
2023-02-06,Benchmark (VWCE.DE),120.15,120.1537,-0.079217
2023-02-07,Benchmark (VWCE.DE),120.41,120.414,-0.077223
2023-02-08,Benchmark (VWCE.DE),120.25,120.2528,-0.078457
2023-02-09,Benchmark (VWCE.DE),120.5,120.5007,-0.076558
2023-02-10,Benchmark (VWCE.DE),119.94,119.943,-0.080832
2023-02-13,Benchmark (VWCE.DE),120.65,120.6495,-0.075418
2023-02-14,Benchmark (VWCE.DE),120.18,120.1785,-0.079027
2023-02-15,Benchmark (VWCE.DE),120.97,120.9717,-0.072948
2023-02-16,Benchmark (VWCE.DE),120.91,120.9098,-0.073423
2023-02-17,Benchmark (VWCE.DE),119.51,119.5092,-0.084157
2023-02-21,Benchmark (VWCE.DE),118.59,118.592,-0.091185
2023-02-22,Benchmark (VWCE.DE),118.49,118.4928,-0.091945
2023-02-23,Benchmark (VWCE.DE),118.52,118.5176,-0.091755
2023-02-24,Benchmark (VWCE.DE),117.66,117.6624,-0.098309
2023-02-27,Benchmark (VWCE.DE),118.39,118.3936,-0.092705
2023-02-28,Benchmark (VWCE.DE),117.9,117.8979,-0.096505
2023-03-01,Benchmark (VWCE.DE),116.99,116.9931,-0.103438
2023-03-02,Benchmark (VWCE.DE),117.55,117.5508,-0.099164
2023-03-03,Benchmark (VWCE.DE),119.4,119.3976,-0.085011
2023-03-06,Benchmark (VWCE.DE),119.76,119.7571,-0.082257
2023-03-07,Benchmark (VWCE.DE),119.08,119.0754,-0.087481
2023-03-08,Benchmark (VWCE.DE),118.9,118.9018,-0.088811
2023-03-09,Benchmark (VWCE.DE),118.72,118.7159,-0.090236
2023-03-10,Benchmark (VWCE.DE),116.34,116.3361,-0.108473
2023-03-13,Benchmark (VWCE.DE),113.82,113.82,-0.127755
2023-03-14,Benchmark (VWCE.DE),115.26,115.2578,-0.116736
2023-03-15,Benchmark (VWCE.DE),114.22,114.2167,-0.124715
2023-03-16,Benchmark (VWCE.DE),115.75,115.7536,-0.112937
2023-03-17,Benchmark (VWCE.DE),114.84,114.8364,-0.119966
2023-03-20,Benchmark (VWCE.DE),114.84,114.8364,-0.119966
2023-03-21,Benchmark (VWCE.DE),115.68,115.6792,-0.113507
2023-03-22,Benchmark (VWCE.DE),115.91,115.9147,-0.111702
2023-03-23,Benchmark (VWCE.DE),115.26,115.2578,-0.116736
2023-03-24,Benchmark (VWCE.DE),114.96,114.9603,-0.119016
2023-03-27,Benchmark (VWCE.DE),115.72,115.7164,-0.113222
2023-03-28,Benchmark (VWCE.DE),115.32,115.3198,-0.116261
2023-03-29,Benchmark (VWCE.DE),116.41,116.4105,-0.107903
2023-03-30,Benchmark (VWCE.DE),116.96,116.9559,-0.103723
2023-03-31,Benchmark (VWCE.DE),118.17,118.1705,-0.094415
2023-04-03,Benchmark (VWCE.DE),118.38,118.3813,-0.0928
2023-04-04,Benchmark (VWCE.DE),117.76,117.7615,-0.097549
2023-04-05,Benchmark (VWCE.DE),117.48,117.4764,-0.099734
2023-04-06,Benchmark (VWCE.DE),117.6,117.6004,-0.098784
2023-04-10,Benchmark (VWCE.DE),117.6,117.6004,-0.098784
2023-04-11,Benchmark (VWCE.DE),118.36,118.3565,-0.09299
2023-04-12,Benchmark (VWCE.DE),117.82,117.8235,-0.097074
2023-04-13,Benchmark (VWCE.DE),117.71,117.7119,-0.097929
2023-04-14,Benchmark (VWCE.DE),118.36,118.3565,-0.09299
2023-04-17,Benchmark (VWCE.DE),119.04,119.0382,-0.087766
2023-04-18,Benchmark (VWCE.DE),119.22,119.2241,-0.086341
2023-04-19,Benchmark (VWCE.DE),118.91,118.9142,-0.088716
2023-04-20,Benchmark (VWCE.DE),118.62,118.6168,-0.090995
2023-04-21,Benchmark (VWCE.DE),118.31,118.3069,-0.09337
2023-04-24,Benchmark (VWCE.DE),117.84,117.8359,-0.096979
2023-04-25,Benchmark (VWCE.DE),117.56,117.5632,-0.099069
2023-04-26,Benchmark (VWCE.DE),116.47,116.4725,-0.107428
2023-04-27,Benchmark (VWCE.DE),117.2,117.2038,-0.101824
2023-04-28,Benchmark (VWCE.DE),118.16,118.1582,-0.09451
2023-05-01,Benchmark (VWCE.DE),118.16,118.1582,-0.09451
2023-05-02,Benchmark (VWCE.DE),117.04,117.0426,-0.103058
2023-05-03,Benchmark (VWCE.DE),117.14,117.1418,-0.102299
2023-05-04,Benchmark (VWCE.DE),116.55,116.5468,-0.106858
2023-05-05,Benchmark (VWCE.DE),118.06,118.059,-0.09527
2023-05-08,Benchmark (VWCE.DE),118.41,118.406,-0.09261
2023-05-09,Benchmark (VWCE.DE),118.79,118.7903,-0.089666
2023-05-10,Benchmark (VWCE.DE),118.62,118.6168,-0.090995
2023-05-11,Benchmark (VWCE.DE),118.9,118.9018,-0.088811
2023-05-12,Benchmark (VWCE.DE),119.25,119.2489,-0.086151
2023-05-15,Benchmark (VWCE.DE),119.73,119.7323,-0.082447
2023-05-16,Benchmark (VWCE.DE),119.51,119.5092,-0.084157
2023-05-17,Benchmark (VWCE.DE),119.83,119.8314,-0.081687
2023-05-18,Benchmark (VWCE.DE),121.33,121.3312,-0.070194
2023-05-19,Benchmark (VWCE.DE),121.28,121.2816,-0.070574
2023-05-22,Benchmark (VWCE.DE),121.84,121.8394,-0.066299
2023-05-23,Benchmark (VWCE.DE),121.49,121.4923,-0.068959
2023-05-24,Benchmark (VWCE.DE),119.72,119.7199,-0.082542
2023-05-25,Benchmark (VWCE.DE),120.13,120.1289,-0.079407
2023-05-26,Benchmark (VWCE.DE),121.93,121.9261,-0.065634
2023-05-30,Benchmark (VWCE.DE),121.52,121.5171,-0.068769
2023-05-31,Benchmark (VWCE.DE),120.85,120.8478,-0.073898
2023-06-01,Benchmark (VWCE.DE),121.57,121.5667,-0.068389
2023-06-02,Benchmark (VWCE.DE),123.76,123.7605,-0.051577
2023-06-05,Benchmark (VWCE.DE),124.05,124.0456,-0.049392
2023-06-06,Benchmark (VWCE.DE),124.44,124.4422,-0.046353
2023-06-07,Benchmark (VWCE.DE),124.17,124.1696,-0.048442
2023-06-08,Benchmark (VWCE.DE),123.55,123.5498,-0.053191
2023-06-09,Benchmark (VWCE.DE),124.24,124.2439,-0.047872
2023-06-12,Benchmark (VWCE.DE),124.49,124.4918,-0.045973
2023-06-13,Benchmark (VWCE.DE),125.66,125.6569,-0.037044
2023-06-14,Benchmark (VWCE.DE),125.63,125.6321,-0.037234
2023-06-15,Benchmark (VWCE.DE),125.21,125.2107,-0.040464
2023-06-16,Benchmark (VWCE.DE),125.68,125.6817,-0.036854
2023-06-20,Benchmark (VWCE.DE),124.27,124.2687,-0.047682
2023-06-21,Benchmark (VWCE.DE),123.59,123.587,-0.052907
2023-06-22,Benchmark (VWCE.DE),123.26,123.2647,-0.055376
2023-06-23,Benchmark (VWCE.DE),123.02,123.0169,-0.057276
2023-06-26,Benchmark (VWCE.DE),122.78,122.7814,-0.059081
2023-06-27,Benchmark (VWCE.DE),122.73,122.7318,-0.059461
2023-06-28,Benchmark (VWCE.DE),123.72,123.7234,-0.051862
2023-06-29,Benchmark (VWCE.DE),124.14,124.1448,-0.048632
2023-06-30,Benchmark (VWCE.DE),125.16,125.1611,-0.040843
2023-07-03,Benchmark (VWCE.DE),125.56,125.5578,-0.037804
2023-07-05,Benchmark (VWCE.DE),125.58,125.5825,-0.037614
2023-07-06,Benchmark (VWCE.DE),123.46,123.4631,-0.053856
2023-07-07,Benchmark (VWCE.DE),123.51,123.5126,-0.053476
2023-07-10,Benchmark (VWCE.DE),123.05,123.054,-0.056991
2023-07-11,Benchmark (VWCE.DE),123.57,123.5746,-0.053002
2023-07-12,Benchmark (VWCE.DE),124.27,124.2687,-0.047682
2023-07-13,Benchmark (VWCE.DE),124.34,124.3431,-0.047112
2023-07-14,Benchmark (VWCE.DE),124.24,124.2439,-0.047872
2023-07-17,Benchmark (VWCE.DE),124.1,124.0952,-0.049012
2023-07-18,Benchmark (VWCE.DE),124.64,124.6406,-0.044833
2023-07-19,Benchmark (VWCE.DE),125.58,125.5825,-0.037614
2023-07-20,Benchmark (VWCE.DE),125.61,125.6073,-0.037424
2023-07-21,Benchmark (VWCE.DE),125.86,125.8552,-0.035524
2023-07-24,Benchmark (VWCE.DE),126.5,126.4997,-0.030585
2023-07-25,Benchmark (VWCE.DE),127.27,127.2682,-0.024696
2023-07-26,Benchmark (VWCE.DE),126.75,126.7476,-0.028685
2023-07-27,Benchmark (VWCE.DE),128.51,128.5077,-0.015198
2023-07-28,Benchmark (VWCE.DE),128.31,128.3094,-0.016717
2023-07-31,Benchmark (VWCE.DE),128.38,128.3837,-0.016147
2023-08-01,Benchmark (VWCE.DE),128.24,128.235,-0.017287
2023-08-02,Benchmark (VWCE.DE),126.77,126.7724,-0.028495
2023-08-03,Benchmark (VWCE.DE),126.23,126.2271,-0.032675
2023-08-04,Benchmark (VWCE.DE),126.05,126.0535,-0.034005
2023-08-07,Benchmark (VWCE.DE),125.78,125.7809,-0.036094
2023-08-08,Benchmark (VWCE.DE),125.36,125.3594,-0.039324
2023-08-09,Benchmark (VWCE.DE),125.29,125.2851,-0.039894
2023-08-10,Benchmark (VWCE.DE),125.9,125.9048,-0.035144
2023-08-11,Benchmark (VWCE.DE),124.99,124.9876,-0.042173
2023-08-14,Benchmark (VWCE.DE),125.61,125.6073,-0.037424
2023-08-15,Benchmark (VWCE.DE),124.71,124.7149,-0.044263
2023-08-16,Benchmark (VWCE.DE),124.52,124.5166,-0.045783
2023-08-17,Benchmark (VWCE.DE),123.79,123.7853,-0.051387
2023-08-18,Benchmark (VWCE.DE),122.82,122.8185,-0.058796
2023-08-21,Benchmark (VWCE.DE),122.86,122.8557,-0.058511
2023-08-22,Benchmark (VWCE.DE),123.95,123.9465,-0.050152
2023-08-23,Benchmark (VWCE.DE),124.81,124.8141,-0.043503
2023-08-24,Benchmark (VWCE.DE),124.42,124.4174,-0.046543
2023-08-25,Benchmark (VWCE.DE),124.49,124.4918,-0.045973
2023-08-28,Benchmark (VWCE.DE),125.46,125.4586,-0.038564
2023-08-29,Benchmark (VWCE.DE),126.5,126.4997,-0.030585
2023-08-30,Benchmark (VWCE.DE),126.33,126.3262,-0.031915
2023-08-31,Benchmark (VWCE.DE),127.17,127.1691,-0.025456
2023-09-01,Benchmark (VWCE.DE),127.84,127.8384,-0.020327
2023-09-05,Benchmark (VWCE.DE),128.38,128.3837,-0.016147
2023-09-06,Benchmark (VWCE.DE),127.34,127.3426,-0.024126
2023-09-07,Benchmark (VWCE.DE),127.09,127.0947,-0.026026
2023-09-08,Benchmark (VWCE.DE),127.32,127.3178,-0.024316
2023-09-11,Benchmark (VWCE.DE),127.37,127.3674,-0.023936
2023-09-12,Benchmark (VWCE.DE),127.52,127.5161,-0.022796
2023-09-13,Benchmark (VWCE.DE),127.47,127.4665,-0.023176
2023-09-14,Benchmark (VWCE.DE),129.08,129.0778,-0.010828
2023-09-15,Benchmark (VWCE.DE),128.43,128.4333,-0.015767
2023-09-18,Benchmark (VWCE.DE),127.91,127.9127,-0.019757
2023-09-19,Benchmark (VWCE.DE),127.29,127.293,-0.024506
2023-09-20,Benchmark (VWCE.DE),127.69,127.6896,-0.021467
2023-09-21,Benchmark (VWCE.DE),125.66,125.6569,-0.037044
2023-09-22,Benchmark (VWCE.DE),125.78,125.7809,-0.036094
2023-09-25,Benchmark (VWCE.DE),125.68,125.6817,-0.036854
2023-09-26,Benchmark (VWCE.DE),124.62,124.6158,-0.045023
2023-09-27,Benchmark (VWCE.DE),124.94,124.938,-0.042553
2023-09-28,Benchmark (VWCE.DE),125.11,125.1116,-0.041223
2023-09-29,Benchmark (VWCE.DE),125.31,125.3099,-0.039704
2023-10-02,Benchmark (VWCE.DE),125.24,125.2355,-0.040274
2023-10-03,Benchmark (VWCE.DE),123.76,123.7605,-0.051577
2023-10-04,Benchmark (VWCE.DE),123.28,123.2771,-0.055281
2023-10-05,Benchmark (VWCE.DE),123.24,123.24,-0.055566
2023-10-06,Benchmark (VWCE.DE),124.05,124.0456,-0.049392
2023-10-09,Benchmark (VWCE.DE),124.67,124.6653,-0.044643
2023-10-10,Benchmark (VWCE.DE),126.35,126.351,-0.031725
2023-10-11,Benchmark (VWCE.DE),125.9,125.9048,-0.035144
2023-10-12,Benchmark (VWCE.DE),126.8,126.7972,-0.028305
2023-10-13,Benchmark (VWCE.DE),126.1,126.1031,-0.033625
2023-10-16,Benchmark (VWCE.DE),126.65,126.6485,-0.029445
2023-10-17,Benchmark (VWCE.DE),126.33,126.3262,-0.031915
2023-10-18,Benchmark (VWCE.DE),125.51,125.5082,-0.038184
2023-10-19,Benchmark (VWCE.DE),124.17,124.1696,-0.048442
2023-10-20,Benchmark (VWCE.DE),122.03,122.0253,-0.064875
2023-10-23,Benchmark (VWCE.DE),121.62,121.6163,-0.068009
2023-10-24,Benchmark (VWCE.DE),122.36,122.3599,-0.06231
2023-10-25,Benchmark (VWCE.DE),121.74,121.7402,-0.067059
2023-10-26,Benchmark (VWCE.DE),120.92,120.9222,-0.073328
2023-10-27,Benchmark (VWCE.DE),120.02,120.0174,-0.080262
2023-10-30,Benchmark (VWCE.DE),120.02,120.0174,-0.080262
2023-10-31,Benchmark (VWCE.DE),120.95,120.947,-0.073138
2023-11-01,Benchmark (VWCE.DE),122.38,122.3847,-0.06212
2023-11-02,Benchmark (VWCE.DE),124.17,124.1696,-0.048442
2023-11-03,Benchmark (VWCE.DE),124.79,124.7893,-0.043693
2023-11-06,Benchmark (VWCE.DE),124.62,124.6158,-0.045023
2023-11-07,Benchmark (VWCE.DE),125.33,125.3347,-0.039514
2023-11-08,Benchmark (VWCE.DE),124.79,124.7893,-0.043693
2023-11-09,Benchmark (VWCE.DE),125.31,125.3099,-0.039704
2023-11-10,Benchmark (VWCE.DE),125.01,125.0124,-0.041983
2023-11-13,Benchmark (VWCE.DE),125.78,125.7809,-0.036094
2023-11-14,Benchmark (VWCE.DE),126.62,126.6237,-0.029635
2023-11-15,Benchmark (VWCE.DE),127.17,127.1691,-0.025456
2023-11-16,Benchmark (VWCE.DE),126.33,126.3262,-0.031915
2023-11-17,Benchmark (VWCE.DE),126.77,126.7724,-0.028495
2023-11-20,Benchmark (VWCE.DE),126.87,126.8716,-0.027736
2023-11-21,Benchmark (VWCE.DE),126.9,126.8964,-0.027546
2023-11-22,Benchmark (VWCE.DE),127.94,127.9375,-0.019567
2023-11-24,Benchmark (VWCE.DE),127.59,127.5905,-0.022226
2023-11-27,Benchmark (VWCE.DE),127.34,127.3426,-0.024126
2023-11-28,Benchmark (VWCE.DE),127.14,127.1443,-0.025646
2023-11-29,Benchmark (VWCE.DE),127.32,127.3178,-0.024316
2023-11-30,Benchmark (VWCE.DE),127.84,127.8384,-0.020327
2023-12-01,Benchmark (VWCE.DE),129.05,129.0531,-0.011018
2023-12-04,Benchmark (VWCE.DE),129.05,129.0531,-0.011018
2023-12-05,Benchmark (VWCE.DE),129.05,129.0531,-0.011018
2023-12-06,Benchmark (VWCE.DE),129.05,129.0531,-0.011018
2023-12-07,Benchmark (VWCE.DE),129.82,129.8215,-0.005129
2023-12-08,Benchmark (VWCE.DE),130.59,130.59,0
2023-12-11,Benchmark (VWCE.DE),130.99,130.9866,0
2023-12-12,Benchmark (VWCE.DE),130.94,130.937,-0.000379
2023-12-13,Benchmark (VWCE.DE),131.31,131.3089,0
2023-12-14,Benchmark (VWCE.DE),131.38,131.3832,0
2023-12-15,Benchmark (VWCE.DE),132.35,132.35,0
2023-12-18,Benchmark (VWCE.DE),132.18,132.1765,-0.001311
2023-12-19,Benchmark (VWCE.DE),132.37,132.3748,0
2023-12-20,Benchmark (VWCE.DE),132.75,132.7467,0
2023-12-21,Benchmark (VWCE.DE),131.83,131.8294,-0.006909
2023-12-22,Benchmark (VWCE.DE),132.23,132.2261,-0.003922
2023-12-26,Benchmark (VWCE.DE),132.23,132.2261,-0.003922
2023-12-27,Benchmark (VWCE.DE),131.83,131.8294,-0.006909
2023-12-28,Benchmark (VWCE.DE),132.55,132.5483,-0.001494
2023-12-29,Benchmark (VWCE.DE),132.72,132.7219,-0.000187
2024-01-02,Benchmark (VWCE.DE),132.67,132.6723,-0.00056
2024-01-03,Benchmark (VWCE.DE),132.15,132.1517,-0.004482
2024-01-04,Benchmark (VWCE.DE),132.13,132.1269,-0.004669
2024-01-05,Benchmark (VWCE.DE),131.9,131.9038,-0.006349
2024-01-08,Benchmark (VWCE.DE),132.08,132.0773,-0.005042
2024-01-09,Benchmark (VWCE.DE),132.8,132.7962,0
2024-01-10,Benchmark (VWCE.DE),132.72,132.7219,-0.00056
2024-01-11,Benchmark (VWCE.DE),132.3,132.3004,-0.003733
2024-01-12,Benchmark (VWCE.DE),133.29,133.292,0
2024-01-16,Benchmark (VWCE.DE),133.52,133.5151,0
2024-01-17,Benchmark (VWCE.DE),132.33,132.3252,-0.008912
2024-01-18,Benchmark (VWCE.DE),132.99,132.9945,-0.003899
2024-01-19,Benchmark (VWCE.DE),133.42,133.416,-0.000743
2024-01-22,Benchmark (VWCE.DE),134.66,134.6554,0
2024-01-23,Benchmark (VWCE.DE),134.98,134.9777,0
