CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,CustomerStatus,WarehouseDistanceBand,TenureBand,CashbackBand,RecencyScore,FrequencyScore,ChurnProbability,PredictedChurn,RiskBand,RiskRank
50130,0,2.0,Phone,3,26.0,E wallet,Male,2.0,3,Laptop & Accessory,2,Married,3,0,14.0,1.0,1.0,2.0,169,Stayed,Moderate,0–6 months,Moderate,5,1,0.3149,0,Medium,1830
50131,0,0.0,Phone,1,6.0,Debit Card,Female,3.0,3,Laptop & Accessory,3,Divorced,1,0,12.0,1.0,1.0,2.0,149,Stayed,Very close,0–6 months,Moderate,5,1,0.1007,0,Low,2795
50132,0,15.0,Phone,1,15.6,CC,Female,2.0,4,Mobile Phone,5,Married,1,1,11.0,4.0,7.0,8.0,126,Stayed,Close,13–24 months,Moderate,2,5,0.4619,0,High,1348
50133,0,13.0,Phone,1,8.0,Credit Card,Male,2.0,3,Others,3,Married,1,0,15.71,0.0,3.0,9.0,294,Stayed,Very close,13–24 months,High,1,4,0.0387,0,Low,3201
50134,0,24.0,Phone,1,6.0,Debit Card,Male,2.93,3,Mobile Phone,2,Divorced,2,0,11.0,1.0,1.0,0.0,127,Stayed,Very close,13–24 months,Moderate,5,1,0.0058,0,Low,3470
50135,1,0.0,Computer,1,35.0,CC,Male,3.0,4,Mobile Phone,4,Single,1,0,11.0,1.0,1.0,4.0,135,Churned,Far,0–6 months,Moderate,3,1,0.8777,1,High,342
50136,0,5.0,Computer,1,13.0,Debit Card,Male,2.93,2,Mobile Phone,4,Divorced,2,0,20.0,0.0,1.0,3.0,128,Stayed,Close,0–6 months,Moderate,4,1,0.1712,0,Medium,2419
50137,0,11.0,Computer,3,8.0,Debit Card,Male,2.0,4,Laptop & Accessory,2,Divorced,4,0,18.0,6.0,7.0,5.0,152,Stayed,Very close,7–12 months,Moderate,2,5,0.1844,0,Medium,2357
50138,0,10.19,Phone,1,8.0,Cash on Delivery,Male,2.0,4,Laptop & Accessory,5,Single,5,0,13.0,0.0,1.0,4.0,122,Stayed,Very close,7–12 months,Moderate,3,1,0.4591,0,High,1357
50139,0,19.0,Phone,3,8.0,Cash on Delivery,Female,3.0,5,Grocery,4,Divorced,4,1,12.0,1.75,7.0,7.0,269,Stayed,Very close,13–24 months,High,2,5,0.2906,0,Medium,1923
50140,1,0.0,Phone,1,8.0,Debit Card,Male,3.0,3,Mobile Phone,3,Single,3,0,11.0,1.0,1.0,0.0,135,Churned,Very close,0–6 months,Moderate,5,1,0.7433,1,High,690
50141,0,2.0,Phone,3,8.0,Credit Card,Male,3.0,4,Laptop & Accessory,4,Divorced,3,0,19.0,0.0,1.0,0.0,166,Stayed,Very close,0–6 months,Moderate,5,1,0.2767,0,Medium,1967
50142,0,4.0,Phone,1,29.0,Credit Card,Male,3.0,4,Laptop & Accessory,2,Divorced,1,0,21.0,1.0,7.0,8.0,156,Stayed,Moderate,0–6 months,Moderate,2,5,0.0981,0,Low,2808
50143,0,0.0,Computer,1,11.0,Debit Card,Male,2.0,2,Laptop & Accessory,5,Married,2,0,12.0,1.0,1.0,5.0,140,Stayed,Close,0–6 months,Moderate,2,1,0.2286,0,Medium,2154
50144,0,18.0,Phone,1,26.0,Credit Card,Male,3.0,3,Grocery,2,Divorced,1,1,14.0,0.0,3.01,10.0,235,Stayed,Moderate,13–24 months,High,1,4,0.0373,0,Low,3212
50145,0,9.0,Phone,1,12.0,Debit Card,Male,2.0,3,Mobile Phone,2,Divorced,1,0,11.0,4.0,10.0,11.0,132,Stayed,Close,7–12 months,Moderate,1,5,0.107,0,Low,2751
50146,0,28.0,Phone,1,6.0,Credit Card,Male,2.0,3,Others,5,Single,1,1,14.0,1.75,4.0,13.0,290,Stayed,Very close,25+ months,High,1,4,0.0011,0,Low,3514
50147,1,10.0,Computer,1,35.0,Debit Card,Male,2.0,3,Fashion,4,Divorced,2,1,12.0,5.0,9.0,4.54,218,Churned,Far,7–12 months,High,3,5,0.8231,1,High,481
50148,0,10.19,Phone,1,15.0,CC,Male,3.0,3,Mobile Phone,2,Divorced,2,0,23.0,1.0,1.0,4.0,121,Stayed,Close,7–12 months,Moderate,3,1,0.0502,0,Low,3118
50149,0,10.0,Phone,3,12.0,Credit Card,Male,3.0,3,Laptop & Accessory,2,Divorced,5,0,14.0,0.0,1.0,1.0,165,Stayed,Close,7–12 months,Moderate,5,1,0.0491,0,Low,3125
50150,0,0.0,Phone,1,9.0,CC,Male,3.0,4,Mobile Phone,3,Single,2,0,17.0,1.0,1.0,0.0,132,Stayed,Very close,0–6 months,Moderate,5,1,0.7061,1,High,790
50151,0,10.0,Computer,1,6.0,Credit Card,Female,0.0,3,Fashion,2,Married,3,1,18.0,0.0,3.01,2.0,236,Stayed,Very close,7–12 months,High,5,4,0.0759,0,Low,2953
50152,0,2.0,Phone,1,28.0,Debit Card,Female,3.0,2,Fashion,4,Married,8,0,18.0,5.0,6.0,4.54,220,Stayed,Moderate,0–6 months,High,3,5,0.7124,1,High,768
50153,0,11.0,Phone,3,13.0,Credit Card,Female,2.0,2,Laptop & Accessory,5,Married,2,1,24.0,0.0,7.0,7.0,156,Stayed,Close,7–12 months,Moderate,2,5,0.0745,0,Low,2964
50154,0,0.0,Computer,1,6.0,Debit Card,Female,2.0,3,Laptop & Accessory,4,Married,2,0,20.0,0.0,1.0,4.0,164,Stayed,Very close,0–6 months,Moderate,3,1,0.0824,0,Low,2906
50155,0,23.0,Phone,1,10.0,Debit Card,Male,3.0,3,Others,4,Married,4,0,14.0,1.75,1.0,6.0,291,Stayed,Very close,13–24 months,High,2,1,0.0129,0,Low,3406
50156,0,26.0,Phone,1,9.0,Credit Card,Male,2.0,3,Grocery,3,Divorced,4,1,16.0,1.75,1.0,3.0,276,Stayed,Very close,25+ months,High,4,1,0.0004,0,Low,3521
50157,0,15.0,Phone,3,6.0,Debit Card,Male,2.0,3,Laptop & Accessory,3,Divorced,2,0,25.0,4.0,11.0,6.0,149,Stayed,Very close,13–24 months,Moderate,2,5,0.0922,0,Low,2847
50158,0,2.0,Computer,3,8.0,Debit Card,Male,2.0,3,Laptop & Accessory,2,Single,2,0,18.0,0.0,1.0,9.0,146,Stayed,Very close,0–6 months,Moderate,1,1,0.2298,0,Medium,2148
50159,0,28.0,Phone,1,26.0,Cash on Delivery,Male,2.0,3,Laptop & Accessory,2,Divorced,4,1,19.0,1.0,1.0,8.0,154,Stayed,Moderate,25+ months,Moderate,2,1,0.0007,0,Low,3518
50160,0,0.0,Computer,1,17.0,Credit Card,Male,2.0,3,Laptop & Accessory,5,Divorced,2,1,13.0,2.0,3.0,3.0,147,Stayed,Close,0–6 months,Moderate,4,4,0.8282,1,High,466
50161,0,10.19,Phone,1,6.0,Debit Card,Female,2.0,3,Mobile Phone,2,Single,2,0,12.0,1.0,5.0,7.0,121,Stayed,Very close,7–12 months,Moderate,2,5,0.0881,0,Low,2871
50162,1,7.0,Computer,1,30.0,Debit Card,Male,2.93,3,Mobile Phone,3,Married,4,1,22.0,0.0,1.0,0.0,132,Churned,Moderate,7–12 months,Moderate,5,1,0.8826,1,High,329
50163,0,11.0,Phone,1,29.0,Debit Card,Male,2.0,3,Laptop & Accessory,2,Married,10,0,14.0,0.0,1.0,2.0,157,Stayed,Moderate,7–12 months,Moderate,5,1,0.1599,0,Medium,2466
50164,1,0.0,Phone,1,15.6,CC,Male,2.0,3,Mobile Phone,4,Married,3,1,13.0,1.0,1.0,2.0,124,Churned,Close,0–6 months,Moderate,5,1,0.8736,1,High,355
50165,0,1.0,Phone,1,14.0,Debit Card,Female,3.0,3,Mobile Phone,2,Single,2,0,21.0,0.0,1.0,2.0,133,Stayed,Close,0–6 months,Moderate,5,1,0.3765,0,Medium,1611
50166,0,22.0,Computer,1,16.0,Debit Card,Female,2.0,3,Others,5,Single,10,1,11.0,1.75,1.0,2.0,287,Stayed,Close,13–24 months,High,5,1,0.7439,1,High,688
50167,0,9.0,Phone,1,9.0,Cash on Delivery,Male,1.0,3,Laptop & Accessory,4,Single,5,0,12.0,6.0,7.0,7.0,145,Stayed,Very close,7–12 months,Moderate,2,5,0.468,0,High,1330
50168,0,4.0,Computer,3,11.0,E wallet,Female,2.93,3,Mobile Phone,4,Married,2,0,11.0,0.0,2.0,2.0,128,Stayed,Close,0–6 months,Moderate,5,2,0.5202,1,High,1211
50169,1,0.0,Phone,3,10.0,E wallet,Male,2.0,4,Laptop & Accessory,2,Single,2,1,12.0,7.0,7.0,4.0,158,Churned,Very close,0–6 months,Moderate,3,5,0.9606,1,High,104
50170,0,10.0,Computer,1,15.6,CC,Male,2.0,3,Mobile Phone,2,Divorced,2,1,12.0,0.0,1.0,2.0,123,Stayed,Close,7–12 months,Moderate,5,1,0.3952,0,Medium,1551
50171,0,15.0,Computer,3,32.0,E wallet,Female,3.0,3,Grocery,4,Divorced,6,0,14.0,2.0,3.01,8.0,235,Stayed,Far,13–24 months,High,2,4,0.4077,0,Medium,1516
50172,1,10.19,Phone,1,9.0,Debit Card,Male,2.0,3,Mobile Phone,3,Single,2,0,13.0,0.0,1.0,0.0,114,Churned,Very close,7–12 months,Moderate,5,1,0.2931,0,Medium,1912
50173,0,8.0,Phone,3,22.0,E wallet,Male,3.0,3,Fashion,4,Divorced,1,0,15.0,3.0,6.0,9.0,180,Stayed,Moderate,7–12 months,Moderate,1,5,0.4145,0,Medium,1488
50174,0,9.0,Computer,1,24.0,Debit Card,Male,2.0,2,Mobile Phone,2,Divorced,5,0,18.0,0.0,1.0,0.0,137,Stayed,Moderate,7–12 months,Moderate,5,1,0.258,0,Medium,2036
50175,0,24.0,Phone,1,8.0,Credit Card,Male,2.0,5,Laptop & Accessory,4,Married,6,0,18.0,0.0,1.0,2.0,155,Stayed,Very close,13–24 months,Moderate,5,1,0.0059,0,Low,3469
50176,0,14.0,Phone,3,8.0,Debit Card,Male,2.0,3,Grocery,4,Single,2,0,19.0,1.0,3.01,4.0,260,Stayed,Very close,13–24 months,High,3,4,0.1223,0,Medium,2663
50177,0,0.0,Phone,3,16.0,Credit Card,Female,3.0,4,Mobile Phone,3,Single,2,0,12.0,1.0,1.0,0.0,112,Stayed,Close,0–6 months,Moderate,5,1,0.9272,1,High,210
50178,0,1.0,Phone,1,22.0,Credit Card,Male,3.0,2,Laptop & Accessory,5,Single,1,0,19.0,0.0,1.0,7.0,157,Stayed,Moderate,0–6 months,Moderate,2,1,0.1401,0,Medium,2565
50179,0,4.0,Phone,3,13.0,Cash on Delivery,Male,3.0,2,Laptop & Accessory,2,Divorced,5,0,11.0,3.0,7.0,7.0,169,Stayed,Close,0–6 months,Moderate,2,5,0.2177,0,Medium,2207
50180,0,12.0,Phone,1,6.0,Credit Card,Male,2.0,2,Fashion,2,Married,1,0,17.0,3.0,3.0,7.0,196,Stayed,Very close,7–12 months,Moderate,2,4,0.0043,0,Low,3482
50181,0,9.0,Computer,1,30.0,Debit Card,Female,2.0,3,Laptop & Accessory,4,Divorced,8,0,15.0,0.0,1.0,8.0,157,Stayed,Moderate,7–12 months,Moderate,2,1,0.2192,0,Medium,2198
50182,0,5.0,Phone,3,13.0,Debit Card,Male,3.0,4,Laptop & Accessory,3,Divorced,2,0,14.0,1.0,4.0,8.0,155,Stayed,Close,0–6 months,Moderate,2,4,0.096,0,Low,2825
50183,0,11.0,Phone,1,31.0,Debit Card,Female,2.0,4,Fashion,4,Divorced,4,0,17.0,1.0,1.0,4.54,221,Stayed,Far,7–12 months,High,3,1,0.0977,0,Low,2811
50184,0,30.0,Computer,1,6.0,Debit Card,Male,2.0,5,Laptop & Accessory,3,Married,3,1,13.0,1.0,1.0,2.0,157,Stayed,Very close,25+ months,Moderate,5,1,0.0004,0,Low,3521
50185,0,4.0,Phone,1,11.0,Cash on Delivery,Male,2.0,3,Mobile Phone,2,Divorced,1,1,12.0,0.0,1.0,3.0,148,Stayed,Close,0–6 months,Moderate,4,1,0.3855,0,Medium,1586
50186,0,4.0,Phone,2,8.0,UPI,Male,3.0,4,Laptop & Accessory,5,Divorced,4,0,12.0,0.0,1.0,0.0,164,Stayed,Very close,0–6 months,Moderate,5,1,0.2253,0,Medium,2167
50187,0,18.0,Computer,1,13.0,Debit Card,Male,3.0,3,Fashion,5,Married,2,0,18.0,5.0,9.0,11.0,152,Stayed,Close,13–24 months,Moderate,1,5,0.1644,0,Medium,2444
50188,0,4.0,Phone,1,8.0,Debit Card,Male,2.93,3,Mobile Phone,2,Married,1,1,18.0,1.0,2.0,2.0,127,Stayed,Very close,0–6 months,Moderate,5,2,0.3905,0,Medium,1571
50189,0,6.0,Computer,1,11.0,Debit Card,Female,3.0,3,Fashion,4,Divorced,7,0,11.0,2.0,8.0,4.54,219,Stayed,Close,0–6 months,High,3,5,0.3889,0,Medium,1579
50190,0,12.0,Phone,1,16.0,Credit Card,Male,2.0,3,Grocery,5,Divorced,2,1,14.0,1.75,11.0,10.0,271,Stayed,Close,7–12 months,High,1,5,0.1199,0,Medium,2675
50191,0,16.0,Computer,1,15.6,Debit Card,Female,2.0,3,Mobile Phone,2,Single,1,0,19.0,0.0,1.0,7.0,125,Stayed,Close,13–24 months,Moderate,2,1,0.0679,0,Low,3006
50192,0,22.0,Phone,1,6.0,Cash on Delivery,Female,2.0,4,Grocery,3,Single,8,1,12.0,1.0,3.01,7.0,240,Stayed,Very close,13–24 months,High,2,4,0.1598,0,Medium,2467
50193,1,15.0,Phone,1,14.0,Credit Card,Male,2.0,4,Laptop & Accessory,4,Divorced,3,0,15.0,7.0,7.0,7.0,149,Churned,Close,13–24 months,Moderate,2,5,0.1055,0,Low,2763
50194,0,0.0,Phone,1,15.6,Debit Card,Female,2.0,3,Mobile Phone,4,Single,2,1,12.0,0.0,1.0,2.0,125,Stayed,Close,0–6 months,Moderate,5,1,0.9283,1,High,207
50195,0,5.0,Phone,3,14.0,Cash on Delivery,Female,3.0,4,Laptop & Accessory,4,Divorced,2,1,11.0,6.0,11.0,9.0,152,Stayed,Close,0–6 months,Moderate,1,5,0.8193,1,High,486
50196,0,0.0,Phone,3,8.0,Debit Card,Male,3.0,3,Laptop & Accessory,3,Single,2,1,11.0,1.0,1.0,4.0,145,Stayed,Very close,0–6 months,Moderate,3,1,0.8446,1,High,422
50197,0,4.0,Phone,3,13.0,E wallet,Male,3.0,3,Laptop & Accessory,2,Married,5,0,12.0,0.0,1.0,7.0,175,Stayed,Close,0–6 months,Moderate,2,1,0.0804,0,Low,2921
50198,0,5.0,Phone,1,8.0,Credit Card,Female,3.0,2,Laptop & Accessory,2,Single,8,0,16.0,1.0,1.0,7.0,151,Stayed,Very close,0–6 months,Moderate,2,1,0.0656,0,Low,3020
50199,1,0.0,Phone,1,8.0,CC,Male,2.0,5,Mobile Phone,2,Divorced,6,1,13.0,2.0,2.0,2.0,135,Churned,Very close,0–6 months,Moderate,5,2,0.9306,1,High,199
50200,0,3.0,Phone,1,34.0,Credit Card,Female,3.0,3,Laptop & Accessory,2,Divorced,2,0,13.0,0.0,1.0,9.0,158,Stayed,Far,0–6 months,Moderate,1,1,0.0353,0,Low,3228
50201,0,4.0,Computer,1,13.0,Debit Card,Female,2.0,4,Fashion,3,Divorced,2,0,24.0,3.0,8.0,9.0,189,Stayed,Close,0–6 months,Moderate,1,5,0.1978,0,Medium,2293
50202,0,12.0,Computer,1,5.0,Credit Card,Male,2.0,4,Others,2,Divorced,2,0,15.71,9.0,13.0,3.0,293,Stayed,Very close,7–12 months,High,4,5,0.3286,0,Medium,1783
50203,1,2.0,Phone,3,9.0,Credit Card,Female,2.0,3,Laptop & Accessory,3,Divorced,5,1,18.0,1.0,1.0,0.0,152,Churned,Very close,0–6 months,Moderate,5,1,0.6526,1,High,919
50204,0,6.0,Computer,3,16.0,E wallet,Male,2.0,4,Laptop & Accessory,2,Single,4,0,14.0,1.0,1.0,1.0,147,Stayed,Close,0–6 months,Moderate,5,1,0.5703,1,High,1095
50205,0,20.0,Phone,1,11.0,Debit Card,Male,2.0,3,Others,3,Divorced,5,0,11.0,1.75,1.0,1.0,283,Stayed,Close,13–24 months,High,5,1,0.0582,0,Low,3068
50206,0,16.0,Computer,1,16.0,Debit Card,Female,2.0,4,Laptop & Accessory,3,Married,2,0,11.0,0.0,1.0,0.0,153,Stayed,Close,13–24 months,Moderate,5,1,0.0398,0,Low,3193
50207,0,0.0,Computer,3,6.0,E wallet,Male,3.0,3,Laptop & Accessory,4,Divorced,1,1,13.0,0.0,1.0,4.0,163,Stayed,Very close,0–6 months,Moderate,3,1,0.7183,1,High,753
50208,0,27.0,Computer,1,26.0,Debit Card,Female,2.0,3,Laptop & Accessory,3,Single,4,0,12.0,1.0,1.0,3.0,149,Stayed,Moderate,25+ months,Moderate,4,1,0.0008,0,Low,3517
50209,0,16.0,Phone,1,13.0,Debit Card,Female,2.0,3,Fashion,5,Divorced,9,0,16.0,1.0,1.0,0.0,200,Stayed,Close,13–24 months,Moderate,5,1,0.2043,0,Medium,2260
50210,0,18.0,Phone,1,14.0,UPI,Male,3.0,3,Laptop & Accessory,2,Divorced,10,0,14.0,7.0,9.0,8.0,137,Stayed,Close,13–24 months,Moderate,2,5,0.1408,0,Medium,2561
50211,0,13.0,Phone,3,6.0,Credit Card,Male,2.0,5,Laptop & Accessory,2,Divorced,3,1,22.0,1.0,1.0,2.0,175,Stayed,Very close,13–24 months,Moderate,5,1,0.2219,0,Medium,2182
50212,1,10.19,Phone,1,14.0,UPI,Male,3.0,5,Mobile Phone,5,Divorced,2,1,11.0,1.0,1.0,7.0,121,Churned,Close,7–12 months,Moderate,2,1,0.5837,1,High,1067
50213,0,2.0,Phone,1,15.0,UPI,Male,1.0,4,Mobile Phone,2,Single,1,0,17.0,2.0,2.0,2.0,140,Stayed,Close,0–6 months,Moderate,5,2,0.4452,0,High,1400
50214,0,3.0,Phone,3,11.0,E wallet,Female,1.0,4,Laptop & Accessory,3,Married,2,0,13.0,0.0,1.0,2.0,161,Stayed,Close,0–6 months,Moderate,5,1,0.136,0,Medium,2586
50215,0,0.0,Phone,3,14.0,E wallet,Female,2.0,3,Laptop & Accessory,4,Divorced,2,0,18.0,0.0,1.0,7.0,162,Stayed,Close,0–6 months,Moderate,2,1,0.219,0,Medium,2199
50216,0,10.0,Phone,1,11.0,Credit Card,Male,3.0,3,Laptop & Accessory,2,Married,8,0,16.0,0.0,1.0,4.0,163,Stayed,Close,7–12 months,Moderate,3,1,0.0233,0,Low,3323
50217,0,11.0,Phone,1,21.0,Debit Card,Male,3.0,4,Fashion,2,Married,1,1,14.0,1.0,2.0,4.54,215,Stayed,Moderate,7–12 months,High,3,2,0.1526,0,Medium,2496
50218,0,4.0,Phone,1,13.0,Credit Card,Female,2.0,3,Fashion,2,Single,2,1,14.0,2.0,4.0,10.0,171,Stayed,Close,0–6 months,Moderate,1,4,0.4229,0,Medium,1460
50219,0,2.0,Phone,3,16.0,E wallet,Female,2.0,4,Laptop & Accessory,4,Married,2,1,14.0,0.0,1.0,7.0,183,Stayed,Close,0–6 months,Moderate,2,1,0.4098,0,Medium,1507
50220,0,8.0,Phone,1,11.0,Cash on Delivery,Male,3.0,3,Fashion,4,Single,1,0,13.0,0.0,1.0,13.0,181,Stayed,Close,7–12 months,Moderate,1,1,0.127,0,Medium,2637
50221,0,0.0,Phone,1,32.0,Debit Card,Male,2.93,3,Mobile Phone,2,Married,2,0,12.0,1.0,1.0,2.0,129,Stayed,Far,0–6 months,Moderate,5,1,0.5594,1,High,1116
50222,0,14.0,Phone,1,12.0,Credit Card,Male,3.0,4,Laptop & Accessory,4,Single,7,1,15.0,1.0,1.0,2.0,160,Stayed,Close,13–24 months,Moderate,5,1,0.5718,1,High,1089
50223,0,20.0,Computer,3,10.0,CC,Male,2.93,3,Laptop & Accessory,3,Single,4,0,19.0,0.0,1.0,0.0,130,Stayed,Very close,13–24 months,Moderate,5,1,0.0921,0,Low,2848
50224,0,15.0,Phone,1,29.0,Debit Card,Female,2.0,3,Grocery,2,Single,3,0,14.0,0.0,3.01,0.0,260,Stayed,Moderate,13–24 months,High,5,4,0.1068,0,Low,2753
50225,0,2.0,Computer,3,8.0,Debit Card,Male,3.0,3,Laptop & Accessory,3,Divorced,2,0,14.0,1.0,1.0,2.0,146,Stayed,Very close,0–6 months,Moderate,5,1,0.3352,0,Medium,1757
50226,0,15.0,Phone,2,8.0,Cash on Delivery,Male,2.93,3,Mobile Phone,3,Married,1,1,11.0,1.0,1.0,0.0,127,Stayed,Very close,13–24 months,Moderate,5,1,0.5649,1,High,1108
50227,0,5.0,Phone,1,15.6,CC,Female,3.0,3,Mobile Phone,4,Divorced,2,0,13.0,0.0,1.0,7.0,124,Stayed,Close,0–6 months,Moderate,2,1,0.1025,0,Low,2783
50228,0,21.0,Phone,3,35.0,Credit Card,Female,3.0,3,Fashion,3,Divorced,4,0,21.0,0.0,1.0,4.54,225,Stayed,Far,13–24 months,High,3,1,0.0248,0,Low,3311
50229,0,10.0,Phone,1,12.0,Credit Card,Male,2.0,2,Laptop & Accessory,5,Married,5,1,13.0,2.0,6.0,7.0,160,Stayed,Close,7–12 months,Moderate,2,5,0.1363,0,Medium,2584
50230,0,3.0,Computer,3,31.0,Cash on Delivery,Female,2.0,3,Laptop & Accessory,3,Divorced,8,1,12.0,1.0,2.0,2.0,147,Stayed,Far,0–6 months,Moderate,5,2,0.9521,1,High,133
50231,0,0.0,Phone,3,6.0,Debit Card,Male,2.0,3,Laptop & Accessory,3,Divorced,2,0,17.0,2.0,7.0,7.0,153,Stayed,Very close,0–6 months,Moderate,2,5,0.2977,0,Medium,1892
50232,0,15.0,Phone,1,8.0,UPI,Male,3.0,4,Laptop & Accessory,2,Single,4,0,23.0,0.0,1.0,0.0,168,Stayed,Very close,13–24 months,Moderate,5,1,0.0403,0,Low,3190
50233,1,10.19,Computer,3,6.0,Cash on Delivery,Female,2.0,4,Mobile Phone,4,Single,2,1,11.0,1.0,1.0,2.0,122,Churned,Very close,7–12 months,Moderate,5,1,0.911,1,High,256
50234,0,9.0,Computer,3,6.0,Credit Card,Female,2.0,3,Laptop & Accessory,2,Single,5,0,15.0,1.0,1.0,0.0,167,Stayed,Very close,7–12 months,Moderate,5,1,0.1336,0,Medium,2597
50235,0,9.0,Computer,3,9.0,Credit Card,Male,2.0,4,Fashion,2,Divorced,5,0,11.0,0.0,1.0,12.0,197,Stayed,Very close,7–12 months,Moderate,1,1,0.1468,0,Medium,2530
50236,0,30.0,Phone,1,6.0,Credit Card,Male,2.0,3,Laptop & Accessory,3,Divorced,3,0,11.0,1.0,1.0,2.0,168,Stayed,Very close,25+ months,Moderate,5,1,0.0,0,Low,3525
50237,0,10.19,Phone,1,16.0,Debit Card,Female,2.0,2,Mobile Phone,3,Divorced,4,1,13.0,0.0,1.0,7.0,122,Stayed,Close,7–12 months,Moderate,2,1,0.2511,0,Medium,2067
50238,0,0.0,Computer,3,15.6,CC,Male,2.0,3,Mobile Phone,2,Single,2,0,24.0,0.0,2.0,2.0,126,Stayed,Close,0–6 months,Moderate,5,2,0.8068,1,High,525
50239,1,0.0,Phone,3,11.0,E wallet,Female,2.93,3,Mobile Phone,3,Single,2,1,13.0,1.0,1.0,0.0,129,Churned,Close,0–6 months,Moderate,5,1,0.9615,1,High,98
50240,0,10.0,Phone,1,16.0,CC,Female,3.0,3,Mobile Phone,5,Divorced,7,0,20.0,1.0,1.0,3.0,135,Stayed,Close,7–12 months,Moderate,4,1,0.216,0,Medium,2214
50241,0,19.0,Computer,1,13.0,Credit Card,Female,1.0,3,Laptop & Accessory,3,Divorced,3,0,14.0,0.0,1.0,0.0,153,Stayed,Close,13–24 months,Moderate,5,1,0.0094,0,Low,3439
50242,1,4.0,Computer,3,10.0,E wallet,Male,2.0,3,Laptop & Accessory,4,Single,2,0,18.0,7.0,7.0,7.0,194,Churned,Very close,0–6 months,Moderate,2,5,0.3834,0,Medium,1590
50243,0,23.0,Phone,1,16.0,Cash on Delivery,Male,3.0,4,Fashion,2,Single,7,0,15.0,0.0,1.0,3.0,205,Stayed,Close,13–24 months,High,4,1,0.1049,0,Low,2767
50244,1,3.0,Phone,3,28.0,E wallet,Male,3.0,4,Laptop & Accessory,3,Divorced,3,1,12.0,1.0,1.0,0.0,164,Churned,Moderate,0–6 months,Moderate,5,1,0.8789,1,High,340
50245,0,4.0,Phone,1,15.6,Debit Card,Male,2.0,4,Mobile Phone,4,Single,1,1,16.0,1.0,2.0,2.0,127,Stayed,Close,0–6 months,Moderate,5,2,0.8646,1,High,378
50246,1,0.0,Phone,3,18.0,Debit Card,Female,2.93,2,Mobile Phone,4,Single,2,0,15.0,0.0,1.0,0.0,127,Churned,Close,0–6 months,Moderate,5,1,0.8583,1,High,390
50247,0,10.19,Phone,1,29.0,Debit Card,Male,2.0,3,Mobile Phone,2,Single,10,0,16.0,1.0,1.0,2.0,122,Stayed,Moderate,7–12 months,Moderate,5,1,0.7948,1,High,566
50248,0,8.0,Phone,1,15.0,Debit Card,Male,3.0,4,Laptop & Accessory,4,Single,10,0,19.0,1.0,1.0,0.0,165,Stayed,Close,7–12 months,Moderate,5,1,0.5572,1,High,1122
50249,0,0.0,Phone,1,6.0,Credit Card,Male,2.0,3,Mobile Phone,4,Married,2,0,11.0,0.0,1.0,4.0,138,Stayed,Very close,0–6 months,Moderate,3,1,0.2977,0,Medium,1892
50250,0,1.0,Phone,3,15.0,Debit Card,Male,3.0,3,Laptop & Accessory,2,Single,2,0,16.0,1.0,1.0,7.0,153,Stayed,Close,0–6 months,Moderate,2,1,0.2947,0,Medium,1905
50251,0,22.0,Phone,1,13.0,UPI,Male,2.0,4,Fashion,3,Single,9,0,24.0,1.0,1.0,0.0,145,Stayed,Close,13–24 months,Moderate,5,1,0.24,0,Medium,2108
50252,0,24.0,Phone,3,20.0,Debit Card,Female,2.0,3,Laptop & Accessory,2,Divorced,5,0,11.0,0.0,1.0,7.0,149,Stayed,Close,13–24 months,Moderate,2,1,0.0053,0,Low,3475
50253,0,9.0,Phone,1,15.6,Debit Card,Female,3.0,3,Mobile Phone,3,Divorced,5,0,13.0,1.0,2.0,2.0,125,Stayed,Close,7–12 months,Moderate,5,2,0.2645,0,Medium,2011
50254,1,0.0,Computer,3,25.0,E wallet,Male,3.0,2,Laptop & Accessory,2,Single,9,1,13.0,1.0,1.0,4.0,153,Churned,Moderate,0–6 months,Moderate,3,1,0.9814,1,High,35
50255,0,28.0,Phone,1,8.0,Debit Card,Female,3.0,3,Grocery,2,Single,3,1,13.0,1.75,1.0,2.0,267,Stayed,Very close,25+ months,High,5,1,0.0004,0,Low,3521
50256,0,0.0,Phone,3,16.0,E wallet,Female,3.0,3,Laptop & Accessory,3,Married,2,1,12.0,0.0,1.0,3.0,143,Stayed,Close,0–6 months,Moderate,4,1,0.7673,1,High,629
50257,0,3.0,Phone,3,15.6,Cash on Delivery,Male,3.0,3,Mobile Phone,4,Divorced,2,0,18.0,1.0,1.0,0.0,125,Stayed,Close,0–6 months,Moderate,5,1,0.7871,1,High,585
50258,1,0.0,Computer,1,9.0,Cash on Delivery,Male,2.93,3,Mobile Phone,5,Single,1,0,22.0,0.0,1.0,4.0,131,Churned,Very close,0–6 months,Moderate,3,1,0.8274,1,High,469
50259,0,10.19,Phone,1,17.0,CC,Female,2.0,3,Mobile Phone,4,Divorced,2,0,13.0,1.0,1.0,2.0,122,Stayed,Close,7–12 months,Moderate,5,1,0.1157,0,Medium,2698
