OrderNumber,ProductKey,CustomerKey,OrderDate,ShippingDate,DueDate,SalesAmount,Quantity,Price
SO44191,80,6249,2011-03-13,2011-03-20,2011-03-25,3578,1,3578
SO44192,77,2571,2011-03-14,2011-03-21,2011-03-26,3578,1,3578
SO44193,77,17165,2011-03-14,2011-03-21,2011-03-26,3578,1,3578
SO44194,80,6065,2011-03-14,2011-03-21,2011-03-26,3578,1,3578
SO44195,78,6250,2011-03-14,2011-03-21,2011-03-26,3578,1,3578
SO44196,79,6296,2011-03-14,2011-03-21,2011-03-26,3578,1,3578
SO44197,77,17097,2011-03-15,2011-03-22,2011-03-27,3578,1,3578
SO44198,80,17151,2011-03-15,2011-03-22,2011-03-27,3578,1,3578
SO44199,78,6260,2011-03-15,2011-03-22,2011-03-27,3578,1,3578
SO44200,76,6313,2011-03-15,2011-03-22,2011-03-27,3578,1,3578
SO44201,78,1255,2011-03-16,2011-03-23,2011-03-28,3578,1,3578
SO44202,76,17160,2011-03-16,2011-03-23,2011-03-28,3578,1,3578
SO44203,77,17150,2011-03-16,2011-03-23,2011-03-28,3578,1,3578
SO44204,47,3581,2011-03-16,2011-03-23,2011-03-28,699,1,699
SO44205,77,6286,2011-03-16,2011-03-23,2011-03-28,3578,1,3578
SO44206,37,251,2011-03-17,2011-03-24,2011-03-29,3400,1,3400
SO44207,78,17163,2011-03-17,2011-03-24,2011-03-29,3578,1,3578
SO44208,37,14880,2011-03-17,2011-03-24,2011-03-29,3400,1,3400
SO44209,76,6258,2011-03-17,2011-03-24,2011-03-29,3578,1,3578
SO44210,80,2784,2011-03-18,2011-03-25,2011-03-30,3578,1,3578
SO44211,78,17155,2011-03-18,2011-03-25,2011-03-30,3578,1,3578
SO44212,77,17171,2011-03-18,2011-03-25,2011-03-30,3578,1,3578
SO44213,80,6352,2011-03-18,2011-03-25,2011-03-30,3578,1,3578
SO44214,76,6333,2011-03-18,2011-03-25,2011-03-30,3578,1,3578
SO44215,77,17181,2011-03-19,2011-03-26,2011-03-31,3578,1,3578
SO44216,79,2561,2011-03-19,2011-03-26,2011-03-31,3578,1,3578
SO44217,80,17149,2011-03-19,2011-03-26,2011-03-31,3578,1,3578
SO44218,76,11110,2011-03-19,2011-03-26,2011-03-31,3578,1,3578
SO44219,42,3591,2011-03-19,2011-03-26,2011-03-31,699,1,699
SO44220,35,61,2011-03-19,2011-03-26,2011-03-31,3400,1,3400
SO44221,79,6256,2011-03-19,2011-03-26,2011-03-31,3578,1,3578
SO44222,76,6259,2011-03-19,2011-03-26,2011-03-31,3578,1,3578
SO44223,80,2848,2011-03-20,2011-03-27,2011-04-01,3578,1,3578
SO44224,79,17167,2011-03-20,2011-03-27,2011-04-01,3578,1,3578
SO44225,52,9061,2011-03-21,2011-03-28,2011-04-02,699,1,699
SO44226,78,1256,2011-03-21,2011-03-28,2011-04-02,3578,1,3578
SO44227,31,17402,2011-03-21,2011-03-28,2011-04-02,3375,1,3375
SO44228,34,334,2011-03-21,2011-03-28,2011-04-02,3400,1,3400
SO44229,34,14887,2011-03-21,2011-03-28,2011-04-02,3400,1,3400
SO44230,77,6242,2011-03-21,2011-03-28,2011-04-02,3578,1,3578
SO44231,46,6974,2011-03-21,2011-03-28,2011-04-02,699,1,699
SO44232,77,6335,2011-03-21,2011-03-28,2011-04-02,3578,1,3578
SO44233,80,2842,2011-03-22,2011-03-29,2011-04-03,3578,1,3578
SO44234,77,17185,2011-03-22,2011-03-29,2011-04-03,3578,1,3578
SO44235,78,11118,2011-03-22,2011-03-29,2011-04-03,3578,1,3578
SO44236,77,17192,2011-03-22,2011-03-29,2011-04-03,3578,1,3578
SO44237,80,6057,2011-03-22,2011-03-29,2011-04-03,3578,1,3578
SO44238,76,6080,2011-03-22,2011-03-29,2011-04-03,3578,1,3578
SO44239,76,1218,2011-03-23,2011-03-30,2011-04-04,3578,1,3578
SO44240,76,2581,2011-03-23,2011-03-30,2011-04-04,3578,1,3578
SO44241,78,17156,2011-03-23,2011-03-30,2011-04-04,3578,1,3578
SO44242,78,17164,2011-03-23,2011-03-30,2011-04-04,3578,1,3578
SO44243,77,6279,2011-03-23,2011-03-30,2011-04-04,3578,1,3578
SO44244,77,6330,2011-03-23,2011-03-30,2011-04-04,3578,1,3578
SO44245,50,14557,2011-03-23,2011-03-30,2011-04-04,699,1,699
SO44246,77,1220,2011-03-24,2011-03-31,2011-04-05,3578,1,3578
SO44247,80,6234,2011-03-24,2011-03-31,2011-04-05,3578,1,3578
SO44248,78,6241,2011-03-24,2011-03-31,2011-04-05,3578,1,3578
SO44249,78,2846,2011-03-25,2011-04-01,2011-04-06,3578,1,3578
SO44250,77,17168,2011-03-25,2011-04-01,2011-04-06,3578,1,3578
SO44251,76,17191,2011-03-25,2011-04-01,2011-04-06,3578,1,3578
SO44252,77,2778,2011-03-26,2011-04-02,2011-04-07,3578,1,3578
SO44253,80,17100,2011-03-26,2011-04-02,2011-04-07,3578,1,3578
SO44254,79,17143,2011-03-26,2011-04-02,2011-04-07,3578,1,3578
SO44255,43,3586,2011-03-26,2011-04-02,2011-04-07,699,1,699
SO44256,77,6233,2011-03-26,2011-04-02,2011-04-07,3578,1,3578
SO44257,78,1213,2011-03-27,2011-04-03,2011-04-08,3578,1,3578
SO44258,80,2580,2011-03-27,2011-04-03,2011-04-08,3578,1,3578
SO44259,77,17172,2011-03-27,2011-04-03,2011-04-08,3578,1,3578
SO44260,77,17195,2011-03-27,2011-04-03,2011-04-08,3578,1,3578
SO44261,77,11113,2011-03-27,2011-04-03,2011-04-08,3578,1,3578
SO44262,52,9150,2011-03-27,2011-04-03,2011-04-08,699,1,699
SO44263,80,6280,2011-03-27,2011-04-03,2011-04-08,3578,1,3578
SO44264,78,6287,2011-03-27,2011-04-03,2011-04-08,3578,1,3578
SO44265,51,14558,2011-03-27,2011-04-03,2011-04-08,699,1,699
SO44266,47,14560,2011-03-27,2011-04-03,2011-04-08,699,1,699
SO44267,47,8340,2011-03-28,2011-04-04,2011-04-09,699,1,699
SO44268,77,2821,2011-03-28,2011-04-04,2011-04-09,3578,1,3578
SO44269,48,3590,2011-03-29,2011-04-05,2011-04-10,699,1,699
SO44270,79,2795,2011-03-30,2011-04-06,2011-04-11,3578,1,3578
SO44271,79,2847,2011-03-30,2011-04-06,2011-04-11,3578,1,3578
SO44272,76,1257,2011-03-30,2011-04-06,2011-04-11,3578,1,3578
SO44273,76,17148,2011-03-30,2011-04-06,2011-04-11,3578,1,3578
SO44274,79,17153,2011-03-30,2011-04-06,2011-04-11,3578,1,3578
SO44275,76,6257,2011-03-30,2011-04-06,2011-04-11,3578,1,3578
SO44276,78,6278,2011-03-30,2011-04-06,2011-04-11,3578,1,3578
SO44277,76,6289,2011-03-30,2011-04-06,2011-04-11,3578,1,3578
SO44278,80,6294,2011-03-30,2011-04-06,2011-04-11,3578,1,3578
SO44279,78,6327,2011-03-30,2011-04-06,2011-04-11,3578,1,3578
SO44320,79,3430,2011-03-31,2011-04-07,2011-04-12,3578,1,3578
SO44321,76,17223,2011-03-31,2011-04-07,2011-04-12,3578,1,3578
SO44322,49,6976,2011-03-31,2011-04-07,2011-04-12,699,1,699
SO44323,34,73,2011-03-31,2011-04-07,2011-04-12,3400,1,3400
SO44324,76,1268,2011-04-01,2011-04-08,2011-04-13,3578,1,3578
SO44325,33,96,2011-04-01,2011-04-08,2011-04-13,3375,1,3375
SO44326,77,6729,2011-04-01,2011-04-08,2011-04-13,3578,1,3578
SO44327,79,17599,2011-04-02,2011-04-09,2011-04-14,3578,1,3578
SO44328,80,6922,2011-04-02,2011-04-09,2011-04-14,3578,1,3578
SO44329,76,6905,2011-04-02,2011-04-09,2011-04-14,3578,1,3578
SO44330,77,17200,2011-04-02,2011-04-09,2011-04-14,3578,1,3578
SO44331,76,17258,2011-04-03,2011-04-10,2011-04-15,3578,1,3578
SO44332,80,6511,2011-04-03,2011-04-10,2011-04-15,3578,1,3578
SO44333,35,344,2011-04-04,2011-04-11,2011-04-16,3400,1,3400
SO44334,76,17274,2011-04-04,2011-04-11,2011-04-16,3578,1,3578
SO44335,53,9166,2011-04-04,2011-04-11,2011-04-16,699,1,699
SO44336,35,14896,2011-04-04,2011-04-11,2011-04-16,3400,1,3400
SO44337,33,98,2011-04-04,2011-04-11,2011-04-16,3375,1,3375
SO44338,79,7189,2011-04-04,2011-04-11,2011-04-16,3578,1,3578
SO44339,76,7190,2011-04-04,2011-04-11,2011-04-16,3578,1,3578
SO44340,79,6355,2011-04-04,2011-04-11,2011-04-16,3578,1,3578
SO44341,30,14906,2011-04-05,2011-04-12,2011-04-17,3375,1,3375
SO44342,51,3611,2011-04-05,2011-04-12,2011-04-17,699,1,699
SO44343,79,6921,2011-04-05,2011-04-12,2011-04-17,3578,1,3578
SO44344,80,3428,2011-04-06,2011-04-13,2011-04-18,3578,1,3578
SO44345,78,17201,2011-04-06,2011-04-13,2011-04-18,3578,1,3578
SO44346,47,3603,2011-04-06,2011-04-13,2011-04-18,699,1,699
SO44347,77,6912,2011-04-06,2011-04-13,2011-04-18,3578,1,3578
SO44348,78,3160,2011-04-07,2011-04-14,2011-04-19,3578,1,3578
SO44349,76,17244,2011-04-07,2011-04-14,2011-04-19,3578,1,3578
SO44350,77,17245,2011-04-07,2011-04-14,2011-04-19,3578,1,3578
SO44351,79,17272,2011-04-07,2011-04-14,2011-04-19,3578,1,3578
SO44352,76,17298,2011-04-07,2011-04-14,2011-04-19,3578,1,3578
SO44353,48,3592,2011-04-07,2011-04-14,2011-04-19,699,1,699
SO44354,47,3604,2011-04-07,2011-04-14,2011-04-19,699,1,699
SO44355,37,94,2011-04-07,2011-04-14,2011-04-19,3400,1,3400
SO44356,35,100,2011-04-07,2011-04-14,2011-04-19,3400,1,3400
SO44357,80,6512,2011-04-07,2011-04-14,2011-04-19,3578,1,3578
SO44358,80,6733,2011-04-07,2011-04-14,2011-04-19,3578,1,3578
SO44359,76,3526,2011-04-08,2011-04-15,2011-04-20,3578,1,3578
SO44360,76,3159,2011-04-08,2011-04-15,2011-04-20,3578,1,3578
SO44361,80,2687,2011-04-08,2011-04-15,2011-04-20,3578,1,3578
SO44362,80,17260,2011-04-08,2011-04-15,2011-04-20,3578,1,3578
SO44363,77,17286,2011-04-08,2011-04-15,2011-04-20,3578,1,3578
SO44364,30,93,2011-04-08,2011-04-15,2011-04-20,3375,1,3375
SO44365,78,6913,2011-04-08,2011-04-15,2011-04-20,3578,1,3578
SO44366,78,6503,2011-04-08,2011-04-15,2011-04-20,3578,1,3578
SO44367,49,14563,2011-04-08,2011-04-15,2011-04-20,699,1,699
SO44368,79,3151,2011-04-09,2011-04-16,2011-04-21,3578,1,3578
SO44369,80,17251,2011-04-09,2011-04-16,2011-04-21,3578,1,3578
SO44370,78,7194,2011-04-09,2011-04-16,2011-04-21,3578,1,3578
SO44371,76,6515,2011-04-09,2011-04-16,2011-04-21,3578,1,3578
SO44372,80,6737,2011-04-09,2011-04-16,2011-04-21,3578,1,3578
SO44373,80,2768,2011-04-10,2011-04-17,2011-04-22,3578,1,3578
SO44374,80,3158,2011-04-10,2011-04-17,2011-04-22,3578,1,3578
SO44375,80,3184,2011-04-10,2011-04-17,2011-04-22,3578,1,3578
SO44376,31,18400,2011-04-10,2011-04-17,2011-04-22,3375,1,3375
SO44377,80,17235,2011-04-10,2011-04-17,2011-04-22,3578,1,3578
SO44378,31,14904,2011-04-10,2011-04-17,2011-04-22,3375,1,3375
SO44379,33,81,2011-04-10,2011-04-17,2011-04-22,3375,1,3375
SO44380,80,6916,2011-04-10,2011-04-17,2011-04-22,3578,1,3578
SO44381,78,3192,2011-04-11,2011-04-18,2011-04-23,3578,1,3578
SO44382,37,342,2011-04-11,2011-04-18,2011-04-23,3400,1,3400
SO44383,80,17269,2011-04-11,2011-04-18,2011-04-23,3578,1,3578
SO44384,76,17297,2011-04-11,2011-04-18,2011-04-23,3578,1,3578
SO44385,79,17299,2011-04-11,2011-04-18,2011-04-23,3578,1,3578
SO44386,77,17588,2011-04-11,2011-04-18,2011-04-23,3578,1,3578
SO44387,33,97,2011-04-11,2011-04-18,2011-04-23,3375,1,3375
SO44388,80,6925,2011-04-11,2011-04-18,2011-04-23,3578,1,3578
SO44389,78,6926,2011-04-11,2011-04-18,2011-04-23,3578,1,3578
SO44390,79,6354,2011-04-11,2011-04-18,2011-04-23,3578,1,3578
SO44391,78,6731,2011-04-11,2011-04-18,2011-04-23,3578,1,3578
SO44392,79,6911,2011-04-11,2011-04-18,2011-04-23,3578,1,3578
SO44393,35,18399,2011-04-12,2011-04-19,2011-04-24,3400,1,3400
SO44394,78,17247,2011-04-12,2011-04-19,2011-04-24,3578,1,3578
SO44395,79,17340,2011-04-12,2011-04-19,2011-04-24,3578,1,3578
SO44396,35,14902,2011-04-12,2011-04-19,2011-04-24,3400,1,3400
SO44397,50,3597,2011-04-12,2011-04-19,2011-04-24,699,1,699
SO44398,77,6734,2011-04-12,2011-04-19,2011-04-24,3578,1,3578
SO44399,76,17241,2011-04-13,2011-04-20,2011-04-25,3578,1,3578
SO44400,77,17589,2011-04-13,2011-04-20,2011-04-25,3578,1,3578
SO44401,77,6516,2011-04-13,2011-04-20,2011-04-25,3578,1,3578
SO44402,79,2667,2011-04-14,2011-04-21,2011-04-26,3578,1,3578
SO44403,32,8845,2011-04-14,2011-04-21,2011-04-26,3375,1,3375
SO44404,79,17222,2011-04-15,2011-04-22,2011-04-27,3578,1,3578
SO44405,80,17225,2011-04-15,2011-04-22,2011-04-27,3578,1,3578
SO44406,78,17300,2011-04-15,2011-04-22,2011-04-27,3578,1,3578
SO44407,33,78,2011-04-15,2011-04-22,2011-04-27,3375,1,3375
SO44408,33,104,2011-04-15,2011-04-22,2011-04-27,3375,1,3375
SO44409,51,14564,2011-04-15,2011-04-22,2011-04-27,699,1,699
SO44410,80,17224,2011-04-16,2011-04-23,2011-04-28,3578,1,3578
SO44411,77,17585,2011-04-16,2011-04-23,2011-04-28,3578,1,3578
SO44412,31,101,2011-04-16,2011-04-23,2011-04-28,3375,1,3375
SO44413,80,2607,2011-04-17,2011-04-24,2011-04-29,3578,1,3578
SO44414,76,17341,2011-04-17,2011-04-24,2011-04-29,3578,1,3578
SO44415,77,17356,2011-04-17,2011-04-24,2011-04-29,3578,1,3578
SO44416,35,70,2011-04-17,2011-04-24,2011-04-29,3400,1,3400
SO44417,76,6918,2011-04-17,2011-04-24,2011-04-29,3578,1,3578
SO44418,76,6920,2011-04-17,2011-04-24,2011-04-29,3578,1,3578
SO44419,80,6353,2011-04-17,2011-04-24,2011-04-29,3578,1,3578
SO44420,76,6513,2011-04-17,2011-04-24,2011-04-29,3578,1,3578
SO44421,78,2608,2011-04-18,2011-04-25,2011-04-30,3578,1,3578
SO44422,48,8354,2011-04-18,2011-04-25,2011-04-30,699,1,699
SO44423,78,17587,2011-04-18,2011-04-25,2011-04-30,3578,1,3578
SO44424,77,6917,2011-04-18,2011-04-25,2011-04-30,3578,1,3578
SO44425,76,6505,2011-04-18,2011-04-25,2011-04-30,3578,1,3578
SO44426,79,2771,2011-04-19,2011-04-26,2011-05-01,3578,1,3578
SO44427,79,3147,2011-04-19,2011-04-26,2011-05-01,3578,1,3578
SO44428,78,17363,2011-04-19,2011-04-26,2011-05-01,3578,1,3578
SO44429,79,17584,2011-04-19,2011-04-26,2011-05-01,3578,1,3578
SO44430,78,6928,2011-04-19,2011-04-26,2011-05-01,3578,1,3578
SO44431,77,6726,2011-04-19,2011-04-26,2011-05-01,3578,1,3578
SO44432,79,3166,2011-04-20,2011-04-27,2011-05-02,3578,1,3578
SO44433,77,17271,2011-04-20,2011-04-27,2011-05-02,3578,1,3578
SO44434,80,17581,2011-04-20,2011-04-27,2011-05-02,3578,1,3578
SO44435,77,17574,2011-04-21,2011-04-28,2011-05-03,3578,1,3578
SO44436,52,15631,2011-04-21,2011-04-28,2011-05-03,699,1,699
SO44437,34,77,2011-04-21,2011-04-28,2011-05-03,3400,1,3400
SO44438,77,6910,2011-04-21,2011-04-28,2011-05-03,3578,1,3578
SO44439,80,3196,2011-04-22,2011-04-29,2011-05-04,3578,1,3578
SO44440,77,1262,2011-04-22,2011-04-29,2011-05-04,3578,1,3578
SO44441,77,11119,2011-04-22,2011-04-29,2011-05-04,3578,1,3578
SO44442,46,3600,2011-04-22,2011-04-29,2011-05-04,699,1,699
SO44443,80,6371,2011-04-22,2011-04-29,2011-05-04,3578,1,3578
SO44444,76,2698,2011-04-24,2011-05-01,2011-05-06,3578,1,3578
SO44445,79,6479,2011-04-25,2011-05-02,2011-05-07,3578,1,3578
SO44446,78,6915,2011-04-25,2011-05-02,2011-05-07,3578,1,3578
SO44447,77,1266,2011-04-26,2011-05-03,2011-05-08,3578,1,3578
SO44448,76,17265,2011-04-26,2011-05-03,2011-05-08,3578,1,3578
SO44449,77,17294,2011-04-26,2011-05-03,2011-05-08,3578,1,3578
SO44450,80,17295,2011-04-26,2011-05-03,2011-05-08,3578,1,3578
SO44451,78,17296,2011-04-26,2011-05-03,2011-05-08,3578,1,3578
SO44452,45,9165,2011-04-26,2011-05-03,2011-05-08,699,1,699
SO44453,80,6924,2011-04-26,2011-05-03,2011-05-08,3578,1,3578
SO44454,80,6927,2011-04-26,2011-05-03,2011-05-08,3578,1,3578
SO44455,77,6514,2011-04-26,2011-05-03,2011-05-08,3578,1,3578
SO44456,51,14561,2011-04-26,2011-05-03,2011-05-08,699,1,699
SO44457,76,17197,2011-04-27,2011-05-04,2011-05-09,3578,1,3578
SO44458,79,17248,2011-04-27,2011-05-04,2011-05-09,3578,1,3578
SO44459,79,17289,2011-04-27,2011-05-04,2011-05-09,3578,1,3578
SO44460,46,9151,2011-04-27,2011-05-04,2011-05-09,699,1,699
SO44461,78,6919,2011-04-27,2011-05-04,2011-05-09,3578,1,3578
SO44462,76,3156,2011-04-28,2011-05-05,2011-05-10,3578,1,3578
SO44463,45,8341,2011-04-28,2011-05-05,2011-05-10,699,1,699
SO44464,79,11121,2011-04-28,2011-05-05,2011-05-10,3578,1,3578
SO44465,51,3614,2011-04-28,2011-05-05,2011-05-10,699,1,699
SO44466,46,15641,2011-04-28,2011-05-05,2011-05-10,699,1,699
SO44467,36,71,2011-04-28,2011-05-05,2011-05-10,3400,1,3400
SO44468,33,76,2011-04-28,2011-05-05,2011-05-10,3375,1,3375
SO44469,79,6735,2011-04-28,2011-05-05,2011-05-10,3578,1,3578
SO44470,78,6736,2011-04-28,2011-05-05,2011-05-10,3578,1,3578
SO44471,52,14562,2011-04-28,2011-05-05,2011-05-10,699,1,699
SO44472,77,2686,2011-04-29,2011-05-06,2011-05-11,3578,1,3578
SO44473,77,17256,2011-04-29,2011-05-06,2011-05-11,3578,1,3578
SO44474,50,3602,2011-04-29,2011-05-06,2011-05-11,699,1,699
SO44475,35,102,2011-04-29,2011-05-06,2011-05-11,3400,1,3400
SO44476,79,6914,2011-04-29,2011-05-06,2011-05-11,3578,1,3578
SO44477,80,6923,2011-04-29,2011-05-06,2011-05-11,3578,1,3578
SO44478,79,6727,2011-04-29,2011-05-06,2011-05-11,3578,1,3578
SO44479,32,18392,2011-04-30,2011-05-07,2011-05-12,3375,1,3375
SO44480,32,14892,2011-04-30,2011-05-07,2011-05-12,3375,1,3375
SO44571,37,18449,2011-05-01,2011-05-08,2011-05-13,3400,1,3400
SO44572,79,17665,2011-05-01,2011-05-08,2011-05-13,3578,1,3578
SO44573,37,14918,2011-05-01,2011-05-08,2011-05-13,3400,1,3400
SO44574,31,108,2011-05-01,2011-05-08,2011-05-13,3375,1,3375
SO44575,34,111,2011-05-01,2011-05-08,2011-05-13,3400,1,3400
SO44576,78,17661,2011-05-01,2011-05-08,2011-05-13,3578,1,3578
SO44577,79,17668,2011-05-02,2011-05-09,2011-05-14,3578,1,3578
SO44578,79,17654,2011-05-02,2011-05-09,2011-05-14,3578,1,3578
SO44579,77,17663,2011-05-02,2011-05-09,2011-05-14,3578,1,3578
SO44580,79,2783,2011-05-03,2011-05-10,2011-05-15,3578,1,3578
SO44581,30,109,2011-05-03,2011-05-10,2011-05-15,3375,1,3375
SO44582,36,135,2011-05-03,2011-05-10,2011-05-15,3400,1,3400
SO44583,80,7211,2011-05-03,2011-05-10,2011-05-15,3578,1,3578
SO44584,78,17672,2011-05-04,2011-05-11,2011-05-16,3578,1,3578
SO44585,77,17791,2011-05-04,2011-05-11,2011-05-16,3578,1,3578
SO44586,79,17795,2011-05-04,2011-05-11,2011-05-16,3578,1,3578
SO44587,76,17628,2011-05-04,2011-05-11,2011-05-16,3578,1,3578
SO44588,44,15684,2011-05-04,2011-05-11,2011-05-16,699,1,699
SO44589,36,105,2011-05-04,2011-05-11,2011-05-16,3400,1,3400
SO44590,80,2796,2011-05-05,2011-05-12,2011-05-17,3578,1,3578
SO44591,50,6988,2011-05-05,2011-05-12,2011-05-17,699,1,699
SO44592,79,17762,2011-05-05,2011-05-12,2011-05-17,3578,1,3578
SO44593,78,17646,2011-05-05,2011-05-12,2011-05-17,3578,1,3578
SO44594,80,7251,2011-05-05,2011-05-12,2011-05-17,3578,1,3578
SO44595,35,125,2011-05-05,2011-05-12,2011-05-17,3400,1,3400
SO44596,78,7239,2011-05-05,2011-05-12,2011-05-17,3578,1,3578
SO44597,80,1291,2011-05-06,2011-05-13,2011-05-18,3578,1,3578
SO44598,30,18401,2011-05-06,2011-05-13,2011-05-18,3375,1,3375
SO44599,80,17793,2011-05-06,2011-05-13,2011-05-18,3578,1,3578
SO44600,79,7244,2011-05-06,2011-05-13,2011-05-18,3578,1,3578
SO44601,35,118,2011-05-06,2011-05-13,2011-05-18,3400,1,3400
SO44602,79,3703,2011-05-07,2011-05-14,2011-05-19,3578,1,3578
SO44603,44,9168,2011-05-07,2011-05-14,2011-05-19,699,1,699
SO44604,52,8365,2011-05-07,2011-05-14,2011-05-19,699,1,699
SO44605,79,17673,2011-05-07,2011-05-14,2011-05-19,3578,1,3578
SO44606,78,17773,2011-05-07,2011-05-14,2011-05-19,3578,1,3578
SO44607,80,17775,2011-05-07,2011-05-14,2011-05-19,3578,1,3578
SO44608,78,7201,2011-05-07,2011-05-14,2011-05-19,3578,1,3578
SO44609,76,7221,2011-05-07,2011-05-14,2011-05-19,3578,1,3578
SO44610,78,7242,2011-05-07,2011-05-14,2011-05-19,3578,1,3578
SO44611,79,2779,2011-05-08,2011-05-15,2011-05-20,3578,1,3578
SO44612,76,17676,2011-05-08,2011-05-15,2011-05-20,3578,1,3578
SO44613,78,17629,2011-05-08,2011-05-15,2011-05-20,3578,1,3578
SO44614,77,17651,2011-05-08,2011-05-15,2011-05-20,3578,1,3578
SO44615,79,17655,2011-05-08,2011-05-15,2011-05-20,3578,1,3578
SO44616,79,17656,2011-05-08,2011-05-15,2011-05-20,3578,1,3578
SO44617,78,17667,2011-05-08,2011-05-15,2011-05-20,3578,1,3578
SO44618,79,7206,2011-05-08,2011-05-15,2011-05-20,3578,1,3578
SO44619,77,2790,2011-05-09,2011-05-16,2011-05-21,3578,1,3578
SO44620,77,7205,2011-05-09,2011-05-16,2011-05-21,3578,1,3578
SO44621,78,7218,2011-05-09,2011-05-16,2011-05-21,3578,1,3578
SO44622,76,2772,2011-05-09,2011-05-16,2011-05-21,3578,1,3578
SO44623,77,1302,2011-05-10,2011-05-17,2011-05-22,3578,1,3578
SO44624,44,8358,2011-05-10,2011-05-17,2011-05-22,699,1,699
SO44625,79,17659,2011-05-10,2011-05-17,2011-05-22,3578,1,3578
SO44626,78,7273,2011-05-10,2011-05-17,2011-05-22,3578,1,3578
SO44627,31,110,2011-05-10,2011-05-17,2011-05-22,3375,1,3375
SO44628,30,357,2011-05-10,2011-05-17,2011-05-22,3375,1,3375
SO44629,76,7210,2011-05-10,2011-05-17,2011-05-22,3578,1,3578
SO44630,77,17766,2011-05-11,2011-05-18,2011-05-23,3578,1,3578
SO44631,80,17630,2011-05-11,2011-05-18,2011-05-23,3578,1,3578
SO44632,79,7197,2011-05-11,2011-05-18,2011-05-23,3578,1,3578
SO44633,80,7204,2011-05-11,2011-05-18,2011-05-23,3578,1,3578
SO44634,76,7214,2011-05-11,2011-05-18,2011-05-23,3578,1,3578
SO44635,80,7219,2011-05-11,2011-05-18,2011-05-23,3578,1,3578
SO44636,79,3706,2011-05-12,2011-05-19,2011-05-24,3578,1,3578
SO44637,76,17645,2011-05-12,2011-05-19,2011-05-24,3578,1,3578
SO44638,80,17652,2011-05-12,2011-05-19,2011-05-24,3578,1,3578
SO44639,50,3618,2011-05-12,2011-05-19,2011-05-24,699,1,699
SO44640,78,7247,2011-05-12,2011-05-19,2011-05-24,3578,1,3578
SO44641,78,7256,2011-05-12,2011-05-19,2011-05-24,3578,1,3578
SO44642,50,14568,2011-05-12,2011-05-19,2011-05-24,699,1,699
SO44643,79,1281,2011-05-13,2011-05-20,2011-05-25,3578,1,3578
SO44644,76,1280,2011-05-13,2011-05-20,2011-05-25,3578,1,3578
SO44645,34,345,2011-05-13,2011-05-20,2011-05-25,3400,1,3400
SO44646,34,18450,2011-05-13,2011-05-20,2011-05-25,3400,1,3400
SO44647,77,17771,2011-05-13,2011-05-20,2011-05-25,3578,1,3578
SO44648,34,14917,2011-05-13,2011-05-20,2011-05-25,3400,1,3400
SO44649,34,14925,2011-05-13,2011-05-20,2011-05-25,3400,1,3400
SO44650,33,148,2011-05-13,2011-05-20,2011-05-25,3375,1,3375
SO44651,78,3721,2011-05-14,2011-05-21,2011-05-26,3578,1,3578
SO44652,32,17408,2011-05-14,2011-05-21,2011-05-26,3375,1,3375
SO44653,48,9171,2011-05-14,2011-05-21,2011-05-26,699,1,699
SO44654,78,17620,2011-05-14,2011-05-21,2011-05-26,3578,1,3578
SO44655,36,106,2011-05-14,2011-05-21,2011-05-26,3400,1,3400
SO44656,76,7276,2011-05-14,2011-05-21,2011-05-26,3578,1,3578
SO44657,32,121,2011-05-14,2011-05-21,2011-05-26,3375,1,3375
SO44658,77,7202,2011-05-14,2011-05-21,2011-05-26,3578,1,3578
SO44659,78,7209,2011-05-14,2011-05-21,2011-05-26,3578,1,3578
SO44660,80,17776,2011-05-15,2011-05-22,2011-05-27,3578,1,3578
SO44661,47,3640,2011-05-15,2011-05-22,2011-05-27,699,1,699
SO44662,31,152,2011-05-15,2011-05-22,2011-05-27,3375,1,3375
SO44663,78,7213,2011-05-15,2011-05-22,2011-05-27,3578,1,3578
SO44664,76,7223,2011-05-15,2011-05-22,2011-05-27,3578,1,3578
SO44665,46,14565,2011-05-15,2011-05-22,2011-05-27,699,1,699
SO44666,78,17764,2011-05-16,2011-05-23,2011-05-28,3578,1,3578
SO44667,80,17796,2011-05-16,2011-05-23,2011-05-28,3578,1,3578
SO44668,78,17622,2011-05-16,2011-05-23,2011-05-28,3578,1,3578
SO44669,32,14943,2011-05-16,2011-05-23,2011-05-28,3375,1,3375
SO44670,78,7246,2011-05-16,2011-05-23,2011-05-28,3578,1,3578
SO44671,76,7269,2011-05-16,2011-05-23,2011-05-28,3578,1,3578
SO44672,80,7208,2011-05-16,2011-05-23,2011-05-28,3578,1,3578
SO44673,79,2791,2011-05-17,2011-05-24,2011-05-29,3578,1,3578
SO44674,79,17636,2011-05-17,2011-05-24,2011-05-29,3578,1,3578
SO44675,47,14567,2011-05-17,2011-05-24,2011-05-29,699,1,699
SO44676,77,7199,2011-05-17,2011-05-24,2011-05-29,3578,1,3578
SO44677,80,11234,2011-05-18,2011-05-25,2011-05-30,3578,1,3578
SO44678,80,11122,2011-05-18,2011-05-25,2011-05-30,3578,1,3578
SO44679,36,107,2011-05-18,2011-05-25,2011-05-30,3400,1,3400
SO44680,77,1297,2011-05-19,2011-05-26,2011-05-31,3578,1,3578
