SellerID,OrderN,LateRate,AvgFreight,AvgLeadTime,CustomerStateN,City,State,RiskBand,RecommendedAction,RiskRank
134a288e7de827ec5ec62e3ec9c3a295,9,0.0,14.06,9.3,5,sao paulo,SP,Low volume,Watch — below volume gate,0
134b867a0f7f8bbe6abf10f91874891e,1,0.0,132.95,13.0,1,valinhos,SP,Low volume,Watch — below volume gate,0
13511db12ac61e2f89c53b72a944a60b,6,0.0,44.33,9.2,4,caxias do sul,RS,Low volume,Watch — below volume gate,0
1352e06ae67b410cdae0b2a22361167b,2,1.0,18.05,34.5,2,rio de janeiro,RJ,Low volume,Watch — below volume gate,0
1354d51653f645349064725ed204e85e,18,0.0,15.82,9.6,7,sao paulo,SP,Low volume,Watch — below volume gate,0
138dbe45fc62f1e244378131a6801526,45,0.0222,14.67,6.4,11,sao paulo,SP,Low,Maintain — on-time seller,520
139157dd4daa45c25b0807ffff348363,1,0.0,7.78,1.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
13c2ed7698b3ca92dad49e849219da59,8,0.0,19.34,10.9,6,ponta grossa,PR,Low volume,Watch — below volume gate,0
13d058e4eeac2ce8217660b2f8a05812,22,0.0909,41.25,11.4,8,osasco,SP,Low volume,Watch — below volume gate,0
13d95f0f6f73943d4ceffad0fc2cd32c,1,1.0,59.33,22.0,1,goiania,GO,Low volume,Watch — below volume gate,0
13dd308f81fea30cc670c656b2b46cc3,3,0.0,11.15,3.7,2,santa barbara d'oeste,SP,Low volume,Watch — below volume gate,0
13e85aac53340018b40c2af68001b7e0,1,0.0,14.12,18.0,1,pedreira,SP,Low volume,Watch — below volume gate,0
13f57c12a00ed4610db646b913a7f5c6,7,0.1429,25.14,12.3,3,santos,SP,Low volume,Watch — below volume gate,0
13fa2a6c6b9d0f43cb588d7c82117a12,9,0.3333,21.27,21.0,8,sao paulo,SP,Low volume,Watch — below volume gate,0
141440cad9341e553f8401c574a2aa38,11,0.0,26.44,6.7,6,pitanga,PR,Low volume,Watch — below volume gate,0
1430239a858e7682bbc43b20758af153,17,0.0,14.98,7.6,6,sao paulo,SP,Low volume,Watch — below volume gate,0
1444c08e64d55fb3c25f0f09c07ffcf2,1,0.0,69.74,10.0,1,lauro de freitas,BA,Low volume,Watch — below volume gate,0
1464afc72f696af775557a821c2e253f,29,0.0345,15.67,11.5,11,nova friburgo,RJ,Low volume,Watch — below volume gate,0
14a08204d03bb6b6bde8029f801ae0eb,28,0.0,22.16,8.8,12,sao paulo,SP,Low volume,Watch — below volume gate,0
14d7985702e72162bbf13b6beb74ab2b,36,0.1111,14.91,11.1,10,santo andre,SP,Medium,Review — rising late rate,102
14ee35374a7876217954b5fa08e50463,5,0.2,16.52,19.2,3,sao jose do rio preto,SP,Low volume,Watch — below volume gate,0
14f2b3587172b9db894c9bad8dab520b,2,0.0,43.03,14.0,2,ipe,RS,Low volume,Watch — below volume gate,0
152ee17e4c8aaf53dac99f3462e4999b,6,0.0,16.0,10.5,4,garuva,SC,Low volume,Watch — below volume gate,0
154bdf805377afea75a3bd158e9eab10,1,1.0,19.82,25.0,1,ibitinga,SP,Low volume,Watch — below volume gate,0
1554a68530182680ad5c8b042c3ab563,244,0.0615,27.35,14.3,22,monte siao,MG,Low,Maintain — on-time seller,280
157c3e4b42f81ac4a44e8b1ca2fe9876,19,0.1053,23.63,11.6,6,sao paulo,SP,Low volume,Watch — below volume gate,0
1588ac4010787100dddef64568f0ae35,3,0.0,15.33,19.7,2,maringa,PR,Low volume,Watch — below volume gate,0
15aac934c58d886785ac1b17953ea898,25,0.12,26.63,14.2,9,muqui,ES,Low volume,Watch — below volume gate,0
15b3b1b81484422eb41df68ac87f1f50,1,0.0,12.69,15.0,1,bauru,SP,Low volume,Watch — below volume gate,0
15cd6eefe58588619aaed41dfa6621b1,15,0.0667,36.45,15.7,5,ouro preto,MG,Low volume,Watch — below volume gate,0
15ead3a5037a918ddb520dfe39a3d2b9,6,0.1667,23.37,17.3,4,conselheiro lafaiete,MG,Low volume,Watch — below volume gate,0
15fa791d5e017f66402dc28c44480657,8,0.125,22.66,11.4,4,sao paulo,SP,Low volume,Watch — below volume gate,0
160851d3ece7aa1a510f8d1a4bb8a8af,2,0.0,19.55,5.5,2,garca,SP,Low volume,Watch — below volume gate,0
16090f2ca825584b5a147ab24aa30c86,397,0.0806,13.6,9.1,19,atibaia,SP,Low,Maintain — on-time seller,192
160e4f13fd3a64b1b86807be88b5ffb0,4,0.0,23.61,14.5,2,colombo,PR,Low volume,Watch — below volume gate,0
164a5a8794e6d42e14f55e447b12a3bc,1,0.0,62.77,13.0,1,guaira,PR,Low volume,Watch — below volume gate,0
165b1235e9e9942cb5fae67103576fb0,11,0.0909,36.79,7.6,5,ribeirao preto,SP,Low volume,Watch — below volume gate,0
165fc07beebdcb6190fba8a06db2a449,47,0.0851,32.41,12.9,14,maringa,PR,Low,Maintain — on-time seller,183
1660ad786c27fd935378b6192a90b417,11,0.0909,20.6,8.3,6,sao bernardo do campo,SP,Low volume,Watch — below volume gate,0
166e8f1381e09651983c38b1f6f91c11,2,0.0,15.1,14.0,2,imbituba,SC,Low volume,Watch — below volume gate,0
167fd940acebc789debd6eb418c46e38,5,0.2,20.18,15.4,3,franca,SP,Low volume,Watch — below volume gate,0
1690cada046eb7e92c12f98b1f8a8167,10,0.1,23.29,7.2,5,sao paulo,SP,Low volume,Watch — below volume gate,0
16bdc8cefd0e32a6f0824d296c5ad14a,1,0.0,19.32,9.0,1,sp,SP,Low volume,Watch — below volume gate,0
1703bc09972dab9782e7a9194943b69f,1,0.0,106.21,12.0,1,minas gerais,MG,Low volume,Watch — below volume gate,0
1710c3aaa9c6b44ec3883ee0fe300e21,2,0.0,18.83,6.0,2,sao caetano do sul,SP,Low volume,Watch — below volume gate,0
17306570e772e7718c92a562d33f5f1d,27,0.0741,28.98,14.4,7,bariri,SP,Low volume,Watch — below volume gate,0
173d56ffbd4c56cb80fc3615487d712b,2,0.0,19.8,6.5,2,sao vicente,SP,Low volume,Watch — below volume gate,0
1746c1ae87ac63d530c7c943d0ac42e2,1,0.0,22.45,23.0,1,santana de parnaiba,SP,Low volume,Watch — below volume gate,0
1771297ac436903d1dd6b0e9279aa505,28,0.0357,20.9,9.5,9,guarulhos,SP,Low volume,Watch — below volume gate,0
1782ce2db72c3dda627d5e7c898104e1,9,0.1111,23.04,29.3,8,taboao da serra,SP,Low volume,Watch — below volume gate,0
17908cf9b444ee34047cadd5c0f4a516,11,0.0909,45.58,18.9,7,anapolis,GO,Low volume,Watch — below volume gate,0
17998cf586426bf0f2c3726cb0a4b211,1,0.0,21.15,6.0,1,belo horizonte,MG,Low volume,Watch — below volume gate,0
179d859f51292aac5c10806a356f7af9,18,0.0556,21.99,8.8,10,ribeirao pires,SP,Low volume,Watch — below volume gate,0
17a053fcb14bd219540cbde0df490be0,124,0.0565,71.49,12.2,17,mogi guacu,SP,Low,Maintain — on-time seller,301
17ca9b9e9b9ef8fdb529001b49ebb50f,115,0.0087,20.79,8.1,15,betim,MG,Low,Maintain — on-time seller,576
17e34d8224d27a541263c4c64b11a56b,246,0.0772,20.64,14.2,23,riberao preto,SP,Low,Maintain — on-time seller,208
17eea220a40cc0d2c0c5346379682398,3,0.6667,25.33,25.3,3,sao paulo,SP,Low volume,Watch — below volume gate,0
17f51e7198701186712e53a39c564617,55,0.0909,174.69,23.3,17,sao paulo,SP,Low,Maintain — on-time seller,158
180c3376aff0e43dd5788709df48a843,5,0.2,41.99,20.6,5,sao paulo,SP,Low volume,Watch — below volume gate,0
1835b56ce799e6a4dc4eddc053f04066,394,0.1091,21.97,13.4,14,ibitinga,SP,Medium,Review — rising late rate,106
1838dd9b8977065acf51d95e0053ea7a,62,0.0323,19.56,12.7,16,belo horizonte,MG,Low,Maintain — on-time seller,454
184725737946a1a938bbbd1a9e978103,3,0.0,14.62,8.7,3,maua,SP,Low volume,Watch — below volume gate,0
184a67a8f9f63234d3a92340bbdb727f,7,0.0,29.73,17.6,4,joinville,SC,Low volume,Watch — below volume gate,0
186cdd1b2df32caa72cfb410bba768d3,6,0.0,44.71,9.0,4,rio negrinho,SC,Low volume,Watch — below volume gate,0
189ca3538ce9f920cacf0f982cbe223b,4,0.0,15.67,4.2,1,sao paulo,SP,Low volume,Watch — below volume gate,0
18a349e75d307f4b4cc646a691ed4216,108,0.0556,17.48,11.1,16,sao paulo,SP,Low,Maintain — on-time seller,305
18e694e0e48ed6f7aa3f24aade5fd697,31,0.0323,16.27,5.9,7,varzea paulista,SP,Low,Maintain — on-time seller,456
1900267e848ceeba8fa32d80c1a5f5a8,377,0.0875,21.54,13.4,20,ibitinga,SP,Low,Maintain — on-time seller,178
191d55f7edb8524d525ed01b20fe32e8,3,0.3333,21.93,22.3,3,brasilia,DF,Low volume,Watch — below volume gate,0
1927cdb9fa74f5270097f6250e8e8f34,1,0.0,58.92,8.0,1,marilia,SP,Low volume,Watch — below volume gate,0
19484c79cef6c062cb177aa4ef2fcc3c,1,1.0,10.16,21.0,1,valinhos,SP,Low volume,Watch — below volume gate,0
1961c3e1272bfeceb05d0b78b5bbfdaf,2,0.0,19.5,7.0,2,guarulhos,SP,Low volume,Watch — below volume gate,0
1976a05ecf2996d6ffb7b5430e635fe7,8,0.25,49.31,17.5,7,assis,SP,Low volume,Watch — below volume gate,0
1987cd4be10fe09ee50454f9c354d1c6,14,0.0714,18.4,15.3,6,ouro fino,MG,Low volume,Watch — below volume gate,0
198c7ea11960a9844b544d9bcdca860c,25,0.08,19.67,14.6,11,jacutinga,MG,Low volume,Watch — below volume gate,0
1996942dc085d7773ba77a529b163cd0,8,0.0,21.96,10.9,4,pradopolis,SP,Low volume,Watch — below volume gate,0
19a7c9f66ffa6452ff4b4c0cca71da27,1,0.0,59.74,25.0,1,itaipulandia,PR,Low volume,Watch — below volume gate,0
19d62d484cba71963c93f0f00ab42013,1,0.0,22.69,14.0,1,gaspar,SC,Low volume,Watch — below volume gate,0
19e0f40a907ec568c34bfac15de4f4a1,4,0.0,10.4,5.8,2,americana,SP,Low volume,Watch — below volume gate,0
1a3df491d1c4f1589fc2b934ada68bf2,160,0.0375,25.49,14.8,16,joinville,SC,Low,Maintain — on-time seller,417
1a8e2d9c38b84a9702ac7922924b0573,1,0.0,17.0,16.0,1,araquari,SC,Low volume,Watch — below volume gate,0
1a932caad4f9d804097d7f8e615baed1,20,0.15,52.02,9.5,6,sao paulo,SP,Low volume,Watch — below volume gate,0
1acde099eb406aa220b1169b188b42da,9,0.0,16.38,12.0,6,sao paulo,SP,Low volume,Watch — below volume gate,0
1b0b0f4f95e962d6f32fe90c759d0479,2,0.0,11.68,9.5,2,sao paulo,SP,Low volume,Watch — below volume gate,0
1b1ae47a313a825a7ccceb8e2e30fa9d,10,0.0,22.94,10.7,6,bocaiuva do sul,PR,Low volume,Watch — below volume gate,0
1b45169b635ef59425637e9a33eb5fb3,7,0.0,15.78,7.9,1,maringa,PR,Low volume,Watch — below volume gate,0
1b4b28463457a256e9a784ebe2a8f630,1,1.0,15.92,14.0,1,piracicaba,SP,Low volume,Watch — below volume gate,0
1b4c3a6f53068f0b6944d2d005c9fc89,110,0.0455,26.92,14.6,19,sao ludgero,SC,Low,Maintain — on-time seller,372
1b61fb1f0f2185d89e9a126c498e9cc7,1,0.0,16.11,11.0,1,maringa,PR,Low volume,Watch — below volume gate,0
1b65c144b17e607c0f37f10bb7dfec8d,4,0.0,31.34,9.8,1,rio do sul,SC,Low volume,Watch — below volume gate,0
1b7e5006cb25dd23ce8686691013b121,11,0.1818,13.57,15.4,6,sao paulo,SP,Low volume,Watch — below volume gate,0
1b8356dabde1d35e17cef975c3f82730,55,0.0182,17.64,10.5,13,sao paulo,SP,Low,Maintain — on-time seller,546
1b8b75e227c9a9c100d0c210fb6176ce,15,0.0667,13.57,14.9,6,sao paulo,SP,Low volume,Watch — below volume gate,0
1b938a7ec6ac5061a66a3766e0e75f90,29,0.0,30.8,11.3,8,penapolis,SP,Low volume,Watch — below volume gate,0
1bb2bdb95f4841f1bba2c0d2cd83d3c9,79,0.0633,14.15,12.4,12,sao paulo,SP,Low,Maintain — on-time seller,275
1bb3812d5f0747a3ab7348f199001a10,9,0.0,23.91,12.7,7,sao paulo,SP,Low volume,Watch — below volume gate,0
1bc2e21de46adfea6b98cc96b00f3b40,3,0.0,34.2,16.7,3,joinville,SC,Low volume,Watch — below volume gate,0
1c129092bf23f28a5930387c980c0dfc,190,0.0474,15.48,11.8,17,sao paulo,SP,Low,Maintain — on-time seller,365
1c40343cc5d18c2d8248ac2f3366de34,20,0.1,19.43,7.4,8,limeira,SP,Low volume,Watch — below volume gate,0
1c56ffe0e9dea2657fc6e95b53f40b13,3,0.0,28.13,6.7,3,sao carlos,SP,Low volume,Watch — below volume gate,0
1c5e4e49b9079480255b49d50aac1aa9,12,0.0,74.13,8.7,4,santos,SP,Low volume,Watch — below volume gate,0
1c68394e931a64f90ea236c5ea590300,137,0.0365,20.8,16.2,12,sarandi,PR,Low,Maintain — on-time seller,425
1c742ac33582852aaf3bcfbf5893abcf,1,0.0,15.79,6.0,1,belo horizonte,MG,Low volume,Watch — below volume gate,0
1c83418358f249c9d6affa52d579db0e,1,0.0,14.52,10.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
1ca4bdb0cd7fc48e949bac066188ed26,3,0.3333,121.15,14.0,2,cataguases,MG,Low volume,Watch — below volume gate,0
1ca7077d890b907f89be8c954a02686a,108,0.1667,14.42,15.5,14,santana de parnaiba,SP,Medium,Review — rising late rate,25
1caf283236cd69af44cbc09a0a1e7d32,33,0.0909,18.57,13.7,10,nova iguacu,RJ,Low,Maintain — on-time seller,161
1cbcd2ee0afb3fc09963b87eb65e7e4f,1,0.0,40.65,4.0,1,curitiba,PR,Low volume,Watch — below volume gate,0
1cbd32d00d01bb8087a5eb088612fd9c,11,0.0909,22.19,12.4,9,sp / sp,SP,Low volume,Watch — below volume gate,0
1cbd50a8c52e6cf8e315c5709fab386f,9,0.1111,24.52,19.0,8,fazenda rio grande,PR,Low volume,Watch — below volume gate,0
1cbdc7cf130a41fd13a3c2a7d2fcfda7,2,0.0,29.9,8.5,2,lambari,MG,Low volume,Watch — below volume gate,0
1cd9e0cc1839d55516843def5600816d,5,0.0,20.34,7.6,4,sao paulo,SP,Low volume,Watch — below volume gate,0
1ce3ae5a399804d1a87e706f8a813c3e,38,0.0789,22.79,14.8,9,jaguaruna,SC,Low,Maintain — on-time seller,200
1d0646a72178a6fb37ee8082140e06ec,2,0.0,18.31,7.5,1,joinville,SC,Low volume,Watch — below volume gate,0
1d0997ff06b524ce9289ffd75114ecd3,3,0.3333,42.19,17.0,3,recife,PE,Low volume,Watch — below volume gate,0
1d139e3a3b14025640d8df1b230aace0,2,0.0,17.34,7.5,2,barrinha,SP,Low volume,Watch — below volume gate,0
1d1bbb8ac1581824986f582583fff01d,4,0.25,14.9,9.0,3,indaial,SC,Low volume,Watch — below volume gate,0
1d2732ef8321502ee8488e8bed1ab8cd,4,0.25,20.05,12.0,3,rio de janeiro,RJ,Low volume,Watch — below volume gate,0
1d29dfba02015238dfbe2449a5eaa361,12,0.0833,14.76,15.2,3,vicosa,MG,Low volume,Watch — below volume gate,0
1d4587203296c8f4ad134dc286fa6db0,39,0.0256,15.69,9.3,11,sao paulo,SP,Low,Maintain — on-time seller,504
1d503743d2526f03f0c2c89540ee008c,12,0.0833,17.04,10.9,7,sao paulo,SP,Low volume,Watch — below volume gate,0
1d8dbc4f32378d715c717c1c1fc57bae,90,0.0889,23.89,15.7,13,arapongas,PR,Low,Maintain — on-time seller,168
1d953075c2f0dd990bacf27b83b330f1,1,0.0,19.32,7.0,1,belo horizonte,MG,Low volume,Watch — below volume gate,0
1da366cade6d8276e7d8beea7af5d4bf,42,0.0714,40.43,17.5,10,uba,MG,Low,Maintain — on-time seller,236
1da3aeb70d7989d1e6d9b0e887f97c23,256,0.0469,16.18,8.5,20,sao paulo,SP,Low,Maintain — on-time seller,368
1dc2de47ee26a0a5b12dc14fd6dc0dea,25,0.04,25.29,14.5,9,ibitinga,SP,Low volume,Watch — below volume gate,0
1dcfa3835714681d4ba4a93bc1e0fd41,12,0.0,24.74,15.0,8,birigui,SP,Low volume,Watch — below volume gate,0
1dd33b8119b3cb1056ed5dc88cd0aaf4,8,0.125,16.09,11.0,5,sao paulo,SP,Low volume,Watch — below volume gate,0
1de62b6f2fd96227629786db492433db,1,0.0,21.69,4.0,1,sp,SP,Low volume,Watch — below volume gate,0
1dfe5347016252a7884b694d4f10f5c4,19,0.2632,21.82,19.3,7,ibitinga,SP,Low volume,Watch — below volume gate,0
1e26c56af8d48424e1df0140a2401f83,2,0.0,16.74,5.5,2,jaguariuna,SP,Low volume,Watch — below volume gate,0
1e47d8b6546eb3a77b1acddcc9406242,1,0.0,16.81,35.0,1,campinas,SP,Low volume,Watch — below volume gate,0
1e47defeeadeca0e9a18fa5a9311e735,3,0.0,19.17,12.0,3,catanduva,SP,Low volume,Watch — below volume gate,0
1e483cc5c76fef08d3ca05f9a8af7d01,9,0.0,11.36,8.4,3,sao paulo,SP,Low volume,Watch — below volume gate,0
1e8b33f18b4f7598d87f5cbee2282cc2,119,0.0336,22.47,7.8,13,sao paulo,SP,Low,Maintain — on-time seller,443
1e8c6a4c538f286aee9573239740a4b4,4,0.0,12.52,7.0,2,itatiba,SP,Low volume,Watch — below volume gate,0
1e9d5a33694bddb76316fd1f54734d20,2,0.0,75.47,12.0,2,jaciara,MT,Low volume,Watch — below volume gate,0
1eade46fba20122dc4aefb379f8c636b,58,0.1207,17.9,12.4,13,sao paulo,SP,Medium,Review — rising late rate,74
1f1bb1f0859883505541bdd6606193e5,27,0.1111,19.33,13.8,11,sao paulo,SP,Low volume,Watch — below volume gate,0
1f2eebc0e970fd3c463e4f5d9652687a,1,1.0,8.48,12.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
1f50f920176fa81dab994f9023523100,1384,0.0896,25.35,15.8,23,sao jose do rio preto,SP,Low,Maintain — on-time seller,165
1f7dfad2cb384ea4d2d7e1ffbd78c407,1,0.0,8.29,6.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,3,0.0,33.63,7.0,3,venancio aires,RS,Low volume,Watch — below volume gate,0
1f867308a0ce13133a4e639ff4de0c02,6,0.0,32.64,10.8,4,curitiba,PR,Low volume,Watch — below volume gate,0
1f9ab4708f3056ede07124aad39a2554,75,0.0533,31.1,14.6,16,tupa,SP,Low,Maintain — on-time seller,320
1fbe10c70e30765ed1de86d9f7e98409,2,0.0,29.68,13.5,2,maua,SP,Low volume,Watch — below volume gate,0
1fdc574883ef3b33ad41562d93f3a74a,18,0.0556,15.18,11.1,7,limeira,SP,Low volume,Watch — below volume gate,0
1fe5540d7c1c37a595fefbacd5570d9e,20,0.05,29.06,11.8,10,paraiba do sul,RJ,Low volume,Watch — below volume gate,0
1fe61aa5494bd3ae92a2c13e067c810f,1,0.0,100.82,8.0,1,santa cecilia,SC,Low volume,Watch — below volume gate,0
2009a095de2a2a41626f6c6d7722678d,8,0.0,24.42,8.8,4,sao jose do rio preto,SP,Low volume,Watch — below volume gate,0
2039c5e51785b5dde7cf93ccb3b7be2c,1,0.0,13.78,8.0,1,guaira,SP,Low volume,Watch — below volume gate,0
2059c39f76271d4ca3f15b5ffaccc8b8,12,0.0,15.53,9.7,4,curitiba,PR,Low volume,Watch — below volume gate,0
20611af7866c6068fd5ae1f9dbe15c92,2,0.0,57.25,8.5,1,porto ferreira,SP,Low volume,Watch — below volume gate,0
2063dd1b9f568df1c16741ea7d3e6adb,3,0.0,19.06,12.7,3,guarapuava,PR,Low volume,Watch — below volume gate,0
2075d8cd4dd63ff12df0749a5866bb06,3,0.0,19.18,4.7,3,curitiba,PR,Low volume,Watch — below volume gate,0
2089a6d640999f9b9141ac719b2af596,40,0.125,15.59,19.8,11,sao carlos,SP,Medium,Review — rising late rate,68
20a7efa9721046319bdde5d60b6b5365,3,0.0,31.8,19.3,3,laguna,SP,Low volume,Watch — below volume gate,0
20a8b0dc55da94fe74d112082427c84f,7,0.1429,17.71,8.1,5,itu,SP,Low volume,Watch — below volume gate,0
20b54c376b794ed028df09a3cd88e8dc,7,0.2857,16.31,21.1,6,sao caetano do sul,SP,Low volume,Watch — below volume gate,0
20cb7c2fde3e5bf10f0bbe7394e1c6a9,31,0.0968,25.17,12.4,6,andira-pr,PR,Low,Maintain — on-time seller,137
20d53aad4fe5ee93a64f8839609d3586,1,1.0,12.48,39.0,1,santa rita do sapucai,MG,Low volume,Watch — below volume gate,0
20d83f3ef0e6925fd74bfd59170babf7,37,0.0541,16.92,9.0,12,sao paulo,SP,Low,Maintain — on-time seller,317
20f0aeea30bc3b8c4420be8ced4226c0,1,1.0,14.52,45.0,1,santa barbara d'oeste,SP,Low volume,Watch — below volume gate,0
2138ccb85b11a4ec1e37afbd1c8eda1f,380,0.0474,15.54,11.4,26,sao paulo,SP,Low,Maintain — on-time seller,364
213b25e6f54661939f11710a6fddb871,138,0.0725,21.98,15.6,16,salto,SP,Low,Maintain — on-time seller,230
213fafb0ca06fb3d5886579c2565791b,3,0.0,9.05,4.0,1,sete lagoas,MG,Low volume,Watch — below volume gate,0
2156f2671501a81034d7d07f217609d0,21,0.1429,18.74,15.2,11,sp,SP,Low volume,Watch — below volume gate,0
217f005bb37ff3aeef5b2ae1788e75ba,2,0.0,15.08,14.5,2,osasco,SP,Low volume,Watch — below volume gate,0
218d46b86c1881d022bce9c68a7d4b15,376,0.0878,19.88,14.0,23,ribeirao preto,SP,Low,Maintain — on-time seller,174
218f991754f360af9c2daa5e0b8e990c,14,0.1429,18.94,13.9,5,sao paulo,SP,Low volume,Watch — below volume gate,0
2199e7fe213c16213bf5d6a7eadc9a5d,24,0.0417,22.58,10.8,5,registro,SP,Low volume,Watch — below volume gate,0
21c62b998a043ebe31161d38f84929fc,4,0.0,22.71,13.5,3,fortaleza,CE,Low volume,Watch — below volume gate,0
21d59342ba150175ca2aa4f8faddeca6,1,0.0,53.47,11.0,1,itaquaquecetuba,SP,Low volume,Watch — below volume gate,0
21e83881401b92b49fb09a16d3852291,12,0.0,41.42,10.9,5,uberlandia,MG,Low volume,Watch — below volume gate,0
2235cf78d3e2073a88146a9cb60f0dd0,1,0.0,25.77,15.0,1,sao paulo,SP,Low volume,Watch — below volume gate,0
226b05fe067266c59c15dae208213d06,10,0.0,18.87,10.2,5,curitiba,PR,Low volume,Watch — below volume gate,0
228e4c1a0be164f613d41c24345f9d2c,5,0.0,45.95,11.0,4,bandeirantes,PR,Low volume,Watch — below volume gate,0
229c3efbfb0ea2058de4ccdfbc3d784a,118,0.0169,19.5,10.7,15,belo horizonte,MG,Low,Maintain — on-time seller,549
22a23e5ac7061fc538cc2a019afaaf16,1,0.0,14.42,11.0,1,belo horizonte,MG,Low volume,Watch — below volume gate,0
22c32ec35d0116ef02c281798a25bf8b,4,0.0,22.61,11.2,3,maringa,PR,Low volume,Watch — below volume gate,0
2305ab43e846518f58dd9d59f3f54e96,3,0.0,14.12,12.0,2,sao paulo,SP,Low volume,Watch — below volume gate,0
232a6014e7b10cba61c6c2b2ea6bb4b0,32,0.0312,37.41,13.7,18,cafelandia,SP,Low,Maintain — on-time seller,472
23613d49c3ac2bd302259e55c06c050c,66,0.0909,30.82,14.1,12,porto ferreira,SP,Low,Maintain — on-time seller,156
236585a4ddb5fea9fa40233e2249ed91,11,0.0909,17.1,13.0,5,caxias do sul,RS,Low volume,Watch — below volume gate,0
2379bdc3888025689a9deb7b141507d5,9,0.2222,14.01,18.2,3,mogi mirim,SP,Low volume,Watch — below volume gate,0
238fac594e170b59c6d228f5a4f4f1d9,28,0.1071,48.96,11.9,7,dois corregos,SP,Low volume,Watch — below volume gate,0
23a0ffca143a15b9b5bbdb7d552f626a,22,0.1364,24.81,11.5,10,sao pedro,SP,Low volume,Watch — below volume gate,0
23c38debaffe4a25a30fdbd9b586a13f,40,0.125,20.1,11.6,10,votorantim,SP,Medium,Review — rising late rate,69
23ca5f678e0b3ea6c630b30fa8bf51ea,6,0.0,16.07,7.5,4,sao paulo,SP,Low volume,Watch — below volume gate,0
23d7c96d4a1160db1c726b248601b25a,50,0.1,25.78,13.0,13,capivari,SP,Medium,Review — rising late rate,125
23ff42c4bf1f8f16cddb19d8b972974a,2,0.0,26.48,11.5,2,itau de minas,MG,Low volume,Watch — below volume gate,0
240b9776d844d37535668549a396af32,35,0.0286,23.99,11.3,8,niteroi,RJ,Low,Maintain — on-time seller,485
244b04680fdbded0acf5aebd9c92b44a,2,0.5,43.5,38.0,2,jundiai,SP,Low volume,Watch — below volume gate,0
244c2f1bff6afe1f2eaf9bfe9b2aed38,23,0.087,52.82,13.8,5,mogi das cruzes,SP,Low volume,Watch — below volume gate,0
247587846358bb1d2e4c6522020b36fe,1,0.0,22.51,5.0,1,sao jose do rio preto,SP,Low volume,Watch — below volume gate,0
2493dc3f20131696a0ecdb9948051a8d,4,0.0,17.67,9.5,3,brasilia,DF,Low volume,Watch — below volume gate,0
249f0e9905a6e06ad6c6bea7547ab9f6,2,0.0,13.91,5.5,2,rio de janeiro,RJ,Low volume,Watch — below volume gate,0
24a6daf925d9d591870a66660416de31,2,0.0,15.04,13.5,2,robeirao preto,SP,Low volume,Watch — below volume gate,0
24c1de8d9551c0b4fbc53317d53efda8,1,0.0,57.12,13.0,1,serra redonda,PB,Low volume,Watch — below volume gate,0
2528513dd95219a6013d4d05176e391a,153,0.0392,23.89,10.5,18,osasco,SP,Low,Maintain — on-time seller,402
2528744c5ef5d955adc318720a94d2e7,5,0.0,52.74,10.0,3,jundiai,SP,Low volume,Watch — below volume gate,0
252e76235acb79183cfca6e34f13337d,2,0.0,14.94,12.5,2,campinas,SP,Low volume,Watch — below volume gate,0
